,bulto,IF2 Pirometro entrada horno,tiempo,IF2 Pirometro salida horno,IF2 Potencia actual inductor 1,IF2 Potencia actual inductor 2,IF2 Potencia actual inductor 3,IF2 Potencia actual inductor 4,punta
0,6321737,700.0,2023-03-16 21:00:06.364122,1066.22,0.0,0.0,346.0,751.0,0.0
1,6321737,700.0,2023-03-16 21:00:06.464122,1066.22,0.0,0.0,346.0,751.0,0.0
2,6321737,1010.2,2023-03-16 21:00:06.564122,1064.45,0.0,0.0,369.0,751.0,0.25
3,6321737,1010.2,2023-03-16 21:00:06.664122,1064.45,0.0,0.0,369.0,751.0,0.25
4,6321737,1010.2,2023-03-16 21:00:06.764122,1064.45,0.0,0.0,369.0,751.0,0.25
5,6321737,1015.83,2023-03-16 21:00:06.864122,1067.74,0.0,0.0,351.0,756.0,0.499
6,6321737,1015.83,2023-03-16 21:00:06.964122,1067.74,0.0,0.0,351.0,756.0,0.499
7,6321737,1020.74,2023-03-16 21:00:07.064122,1068.94,0.0,0.0,323.0,753.0,0.75
8,6321737,1020.74,2023-03-16 21:00:07.164122,1068.94,0.0,0.0,323.0,753.0,0.75
9,6321737,1020.74,2023-03-16 21:00:07.264122,1068.94,0.0,0.0,323.0,753.0,0.75
10,6321737,1028.16,2023-03-16 21:00:07.364122,1070.3,0.0,0.0,350.0,753.0,0.999
11,6321737,1028.16,2023-03-16 21:00:07.464122,1070.3,0.0,0.0,350.0,753.0,0.999
12,6321737,1029.71,2023-03-16 21:00:07.564122,1069.9,0.0,0.0,327.0,757.0,1.249
13,6321737,1029.71,2023-03-16 21:00:07.664122,1069.9,0.0,0.0,327.0,757.0,1.249
14,6321737,1029.71,2023-03-16 21:00:07.764122,1069.9,0.0,0.0,327.0,757.0,1.249
15,6321737,1032.87,2023-03-16 21:00:07.864122,1072.29,0.0,0.0,325.0,756.0,1.5
16,6321737,1032.87,2023-03-16 21:00:07.964122,1072.29,0.0,0.0,325.0,756.0,1.5
17,6321737,1034.77,2023-03-16 21:00:08.064122,1074.5,0.0,0.0,315.0,757.0,1.75
18,6321737,1034.77,2023-03-16 21:00:08.164122,1074.5,0.0,0.0,315.0,757.0,1.75
19,6321737,1034.77,2023-03-16 21:00:08.264122,1074.5,0.0,0.0,315.0,757.0,1.75
20,6321737,1033.09,2023-03-16 21:00:08.364122,1075.38,0.0,0.0,308.0,756.0,2.0
21,6321737,1033.09,2023-03-16 21:00:08.464122,1075.38,0.0,0.0,308.0,756.0,2.0
22,6321737,1029.94,2023-03-16 21:00:08.564122,1075.8,47.0,0.0,315.0,757.0,2.25
23,6321737,1029.94,2023-03-16 21:00:08.664122,1075.8,47.0,0.0,315.0,757.0,2.25
24,6321737,1029.94,2023-03-16 21:00:08.764122,1075.8,47.0,0.0,315.0,757.0,2.25
25,6321737,1017.11,2023-03-16 21:00:08.864122,1077.31,197.0,0.0,322.0,755.0,2.5
26,6321737,1017.11,2023-03-16 21:00:08.964122,1077.31,197.0,0.0,322.0,755.0,2.5
27,6321737,1003.49,2023-03-16 21:00:09.064122,1078.63,203.0,0.0,298.0,751.0,2.75
28,6321737,1003.49,2023-03-16 21:00:09.164122,1078.63,203.0,0.0,298.0,751.0,2.75
29,6321737,1003.49,2023-03-16 21:00:09.264122,1078.63,203.0,0.0,298.0,751.0,2.75
30,6321737,1007.08,2023-03-16 21:00:09.364122,1078.71,206.0,0.0,316.0,756.0,3.0
31,6321737,1007.08,2023-03-16 21:00:09.464122,1078.71,206.0,0.0,316.0,756.0,3.0
32,6321737,1013.15,2023-03-16 21:00:09.564122,1077.45,207.0,0.0,301.0,754.0,3.25
33,6321737,1013.15,2023-03-16 21:00:09.664122,1077.45,207.0,0.0,301.0,754.0,3.25
34,6321737,1013.15,2023-03-16 21:00:09.764122,1077.45,207.0,0.0,301.0,754.0,3.25
35,6321737,1018.34,2023-03-16 21:00:09.864122,1079.49,208.0,0.0,310.0,756.0,3.5
36,6321737,1018.34,2023-03-16 21:00:09.964122,1079.49,208.0,0.0,310.0,756.0,3.5
37,6321737,1021.92,2023-03-16 21:00:10.064122,1082.02,208.0,0.0,276.0,758.0,3.75
38,6321737,1021.92,2023-03-16 21:00:10.164122,1082.02,208.0,0.0,276.0,758.0,3.75
39,6321737,1021.92,2023-03-16 21:00:10.264122,1082.02,208.0,0.0,276.0,758.0,3.75
40,6321737,1025.52,2023-03-16 21:00:10.364122,1084.28,210.0,0.0,307.0,757.0,4.0
41,6321737,1025.52,2023-03-16 21:00:10.464122,1084.28,210.0,0.0,307.0,757.0,4.0
42,6321737,1024.69,2023-03-16 21:00:10.564122,1084.6,213.0,0.0,297.0,755.0,4.25
43,6321737,1024.69,2023-03-16 21:00:10.664122,1084.6,213.0,0.0,297.0,755.0,4.25
44,6321737,1024.69,2023-03-16 21:00:10.764122,1084.6,213.0,0.0,297.0,755.0,4.25
45,6321737,1021.71,2023-03-16 21:00:10.864122,1085.64,213.0,0.0,277.0,753.0,4.5
46,6321737,1021.71,2023-03-16 21:00:10.964122,1085.64,213.0,0.0,277.0,753.0,4.5
47,6321737,1021.27,2023-03-16 21:00:11.064122,1085.56,210.0,0.0,282.0,747.0,4.75
48,6321737,1021.27,2023-03-16 21:00:11.164122,1085.56,210.0,0.0,282.0,747.0,4.75
49,6321737,1021.27,2023-03-16 21:00:11.264122,1085.56,210.0,0.0,282.0,747.0,4.75
50,6321737,1014.0,2023-03-16 21:00:11.364122,1085.83,210.0,0.0,284.0,755.0,5.0
51,6321737,1014.0,2023-03-16 21:00:11.464122,1085.83,210.0,0.0,284.0,755.0,5.0
52,6321737,1007.02,2023-03-16 21:00:11.564122,1087.3,212.0,0.0,277.0,748.0,5.25
53,6321737,1007.02,2023-03-16 21:00:11.664122,1087.3,212.0,0.0,277.0,748.0,5.25
54,6321737,1007.02,2023-03-16 21:00:11.764122,1087.3,212.0,0.0,277.0,748.0,5.25
55,6321737,1010.03,2023-03-16 21:00:11.864122,1088.09,211.0,0.0,261.0,746.0,5.5
56,6321737,1010.03,2023-03-16 21:00:11.964122,1088.09,211.0,0.0,261.0,746.0,5.5
57,6321737,1012.25,2023-03-16 21:00:12.064122,1088.27,212.0,9.0,282.0,745.0,5.75
58,6321737,1012.25,2023-03-16 21:00:12.164122,1088.27,212.0,9.0,282.0,745.0,5.75
59,6321737,1012.25,2023-03-16 21:00:12.264122,1088.27,212.0,9.0,282.0,745.0,5.75
60,6321737,1017.64,2023-03-16 21:00:12.364122,1088.63,212.0,170.0,288.0,735.0,6.0
61,6321737,1017.64,2023-03-16 21:00:12.464122,1088.63,212.0,170.0,288.0,735.0,6.0
62,6321737,1019.77,2023-03-16 21:00:12.564122,1088.87,210.0,181.0,270.0,733.0,6.251
63,6321737,1019.77,2023-03-16 21:00:12.664122,1088.87,210.0,181.0,270.0,733.0,6.251
64,6321737,1019.77,2023-03-16 21:00:12.764122,1088.87,210.0,181.0,270.0,733.0,6.251
65,6321737,1022.57,2023-03-16 21:00:12.864122,1088.98,212.0,188.0,268.0,739.0,6.5
66,6321737,1022.57,2023-03-16 21:00:12.964122,1088.98,212.0,188.0,268.0,739.0,6.5
67,6321737,1023.84,2023-03-16 21:00:13.064122,1088.85,211.0,192.0,252.0,737.0,6.75
68,6321737,1023.84,2023-03-16 21:00:13.164122,1088.85,211.0,192.0,252.0,737.0,6.75
69,6321737,1023.84,2023-03-16 21:00:13.264122,1088.85,211.0,192.0,252.0,737.0,6.75
70,6321737,1022.75,2023-03-16 21:00:13.364122,1089.0,213.0,196.0,253.0,734.0,7.0
71,6321737,1022.75,2023-03-16 21:00:13.464122,1089.0,213.0,196.0,253.0,734.0,7.0
72,6321737,1017.51,2023-03-16 21:00:13.564122,1089.02,213.0,199.0,271.0,738.0,7.25
73,6321737,1017.51,2023-03-16 21:00:13.664122,1089.02,213.0,199.0,271.0,738.0,7.25
74,6321737,1017.51,2023-03-16 21:00:13.764122,1089.02,213.0,199.0,271.0,738.0,7.25
75,6321737,1002.22,2023-03-16 21:00:13.864122,1089.08,212.0,199.0,270.0,731.0,7.5
76,6321737,1002.22,2023-03-16 21:00:13.964122,1089.08,212.0,199.0,270.0,731.0,7.5
77,6321737,1005.07,2023-03-16 21:00:14.064122,1089.27,212.0,205.0,280.0,732.0,7.75
78,6321737,1005.07,2023-03-16 21:00:14.164122,1089.27,212.0,205.0,280.0,732.0,7.75
79,6321737,1005.07,2023-03-16 21:00:14.264122,1089.27,212.0,205.0,280.0,732.0,7.75
80,6321737,1014.04,2023-03-16 21:00:14.364122,1088.51,217.0,211.0,265.0,728.0,8.0
81,6321737,1014.04,2023-03-16 21:00:14.464122,1088.51,217.0,211.0,265.0,728.0,8.0
82,6321737,1015.29,2023-03-16 21:00:14.564122,1088.74,289.0,213.0,274.0,728.0,8.25
83,6321737,1015.29,2023-03-16 21:00:14.664122,1088.74,289.0,213.0,274.0,728.0,8.25
84,6321737,1015.29,2023-03-16 21:00:14.764122,1088.74,289.0,213.0,274.0,728.0,8.25
85,6321737,1021.04,2023-03-16 21:00:14.864122,1088.7,403.0,213.0,294.0,729.0,8.5
86,6321737,1021.04,2023-03-16 21:00:14.964122,1088.7,403.0,213.0,294.0,729.0,8.5
87,6321737,1021.15,2023-03-16 21:00:15.064122,1088.74,492.0,211.0,292.0,727.0,8.75
88,6321737,1021.15,2023-03-16 21:00:15.164122,1088.74,492.0,211.0,292.0,727.0,8.75
89,6321737,1021.15,2023-03-16 21:00:15.264122,1088.74,492.0,211.0,292.0,727.0,8.75
90,6321737,1020.93,2023-03-16 21:00:15.364122,1088.04,524.0,211.0,263.0,723.0,9.0
91,6321737,1020.93,2023-03-16 21:00:15.464122,1088.04,524.0,211.0,263.0,723.0,9.0
92,6321737,1020.1,2023-03-16 21:00:15.564122,1087.6,538.0,215.0,277.0,721.0,9.25
93,6321737,1020.1,2023-03-16 21:00:15.664122,1087.6,538.0,215.0,277.0,721.0,9.25
94,6321737,1020.1,2023-03-16 21:00:15.764122,1087.6,538.0,215.0,277.0,721.0,9.25
95,6321737,1017.97,2023-03-16 21:00:15.864122,1087.87,543.0,216.0,270.0,726.0,9.4875
96,6321737,1017.97,2023-03-16 21:00:15.964122,1087.87,543.0,216.0,270.0,726.0,9.4875
97,6321737,1012.77,2023-03-16 21:00:16.064122,1088.02,544.0,212.0,238.0,725.0,9.7
98,6321737,1012.77,2023-03-16 21:00:16.164122,1088.02,544.0,212.0,238.0,725.0,9.7
99,6321737,1012.77,2023-03-16 21:00:16.264122,1088.02,544.0,212.0,238.0,725.0,9.7
100,6321737,1009.9,2023-03-16 21:00:16.364122,1087.4,540.0,212.0,252.0,723.0,9.875
101,6321737,1009.9,2023-03-16 21:00:16.464122,1087.4,540.0,212.0,252.0,723.0,9.875
102,6321737,1015.86,2023-03-16 21:00:16.564122,1087.11,533.0,214.0,254.0,726.0,10.025
103,6321737,1015.86,2023-03-16 21:00:16.664122,1087.11,533.0,214.0,254.0,726.0,10.025
104,6321737,1015.86,2023-03-16 21:00:16.764122,1087.11,533.0,214.0,254.0,726.0,10.025
105,6321737,1022.04,2023-03-16 21:00:16.864122,1086.2,526.0,215.0,279.0,724.0,10.1375
106,6321737,1022.04,2023-03-16 21:00:16.964122,1086.2,526.0,215.0,279.0,724.0,10.1375
107,6321737,1024.63,2023-03-16 21:00:17.064122,1085.7,522.0,213.0,272.0,727.0,10.165
108,6321737,1024.63,2023-03-16 21:00:17.164122,1085.7,522.0,213.0,272.0,727.0,10.165
109,6321737,1024.63,2023-03-16 21:00:17.264122,1085.7,522.0,213.0,272.0,727.0,10.165
110,6321737,1026.62,2023-03-16 21:00:17.364122,1085.15,521.0,211.0,261.0,727.0,10.1925
111,6321737,1026.62,2023-03-16 21:00:17.464122,1085.15,521.0,211.0,261.0,727.0,10.1925
112,6321737,1027.14,2023-03-16 21:00:17.564122,1084.06,516.0,214.0,286.0,729.0,10.2199
113,6321737,1027.14,2023-03-16 21:00:17.664122,1084.06,516.0,214.0,286.0,729.0,10.2199
