posicion,temperatura
0.0,934.9540684
0.09798994975,940.4796838
0.1959798995,940.8221965
0.2939698492,939.4731837
0.391959799,938.8080851
0.4899497487,941.0487216
0.5879396985,937.8138695
0.6859296482,938.2783469
0.783919598,940.874366
0.8819095477,937.6092111
0.9798994975,938.546374
1.077889447,939.5624708
1.175879397,938.5911567
1.273869347,938.4525512
1.371859296,936.6796094
1.469849246,938.5712664
1.567839196,935.512281
1.665829146,939.1760329
1.763819095,937.2955893
1.861809045,939.1550817
1.959798995,937.7050073
2.057788945,938.432267
2.155778894,937.0533462
2.253768844,935.1529528
2.351758794,936.2748774
2.449748744,936.952134
2.547738693,937.6023573
2.645728643,938.731365
2.743718593,936.377902
2.841708543,936.8834251
2.939698492,934.4664615
3.037688442,938.3138394
3.135678392,936.4846721
3.233668342,938.3748893
3.331658291,938.4691533
3.429648241,941.7681454
3.527638191,939.9925796
3.625628141,939.3780739
3.72361809,938.9744481
3.82160804,937.7555681
3.91959799,940.0590365
4.01758794,943.0745576
4.115577889,941.1880784
4.213567839,941.9882819
4.311557789,942.4019211
4.409547739,942.4174338
4.507537688,941.1051976
4.605527638,941.3860707
4.703517588,943.2861875
4.801507538,942.1351052
4.899497487,945.1696356
4.997487437,946.0205734
5.095477387,944.4090507
5.193467337,943.6816949
5.291457286,944.9875285
5.389447236,943.2079672
5.487437186,942.2899091
5.585427136,946.1248745
5.683417085,946.9871175
5.781407035,948.7528552
5.879396985,951.9500732
5.977386935,950.5820326
6.075376884,949.275273
6.173366834,947.7365102
6.271356784,952.9808436
6.369346734,948.7854268
6.467336683,953.6612685
6.565326633,956.2421091
6.663316583,956.3667085
6.761306533,953.4741413
6.859296482,954.0641543
6.957286432,952.9832364
7.055276382,951.222031
7.153266332,956.0328753
7.251256281,958.6160806
7.349246231,958.7835096
7.447236181,960.7361423
7.545226131,960.548022
7.64321608,958.3866013
7.74120603,957.2451427
7.83919598,960.9529683
7.93718593,958.6008116
8.035175879,961.3441753
8.133165829,964.200076
8.231155779,963.21563
8.329145729,959.849424
8.427135678,960.6089801
8.525125628,962.2785352
8.623115578,960.0571528
8.721105528,960.0075794
8.819095477,961.8690801
8.917085427,961.9927793
9.015075377,963.3491339
9.113065327,962.8011305
9.211055276,960.8131221
9.309045226,960.540273
9.407035176,960.1899371
9.505025126,962.7524237
9.603015075,962.2694965
9.701005025,963.4107458
9.798994975,964.6562309
9.896984925,965.1814878
9.994974874,965.2584598
10.09296482,963.9061708
10.19095477,965.706492
10.28894472,963.5025615
10.38693467,969.3900454
10.48492462,971.4158728
10.58291457,969.7183813
10.68090452,968.9287953
10.77889447,969.3246021
10.87688442,967.0312431
10.97487437,967.2435148
11.07286432,971.0538193
11.17085427,970.8885294
11.26884422,969.8037558
11.36683417,971.9059404
11.46482412,969.8090714
11.56281407,966.8961819
11.66080402,966.4592071
11.75879397,969.262668
11.85678392,966.6671715
11.95477387,970.5493807
12.05276382,969.4171605
12.15075377,967.9564574
12.24874372,967.9407189
12.34673367,969.2972823
12.44472362,965.4886867
12.54271357,966.4002558
12.64070352,970.3986478
12.73869347,968.990521
12.83668342,967.4166982
12.93467337,970.3583219
13.03266332,971.5301603
13.13065327,968.7291674
13.22864322,969.4607071
13.32663317,970.3303736
13.42462312,965.9656248
13.52261307,968.4083617
13.62060302,969.6607858
13.71859296,969.3546223
13.81658291,970.1221032
13.91457286,971.0883903
14.01256281,968.1798194
14.11055276,967.0308327
14.20854271,970.3808544
14.30653266,968.4485543
14.40452261,967.3983722
14.50251256,971.6800791
14.60050251,970.4818599
14.69849246,967.1538757
14.79648241,966.4062819
14.89447236,965.9008197
14.99246231,961.4832737
15.09045226,965.3887736
15.18844221,965.8807335
15.28643216,961.7059953
15.38442211,962.1521382
15.48241206,963.1814039
15.58040201,961.7014286
15.67839196,962.8236109
15.77638191,963.5037272
15.87437186,962.6131269
15.97236181,962.1562413
16.07035176,965.6638802
16.16834171,962.0166241
16.26633166,961.8657301
16.36432161,964.0720669
16.46231156,963.9572502
16.56030151,961.0879933
16.65829146,961.5169532
16.75628141,959.7951665
16.85427136,959.3303812
16.95226131,961.31769
17.05025126,962.1715561
17.14824121,958.9629015
17.24623116,959.9306605
17.34422111,959.4911095
17.44221106,958.5123552
17.54020101,957.1344942
17.63819095,959.4015917
17.7361809,957.9334164
17.83417085,959.3789817
17.9321608,957.7345114
18.03015075,955.0173687
18.1281407,952.752576
18.22613065,953.5467971
18.3241206,951.5475515
18.42211055,951.7143946
18.5201005,951.1242178
18.61809045,949.2341423
18.7160804,947.4852986
18.81407035,947.6050926
18.9120603,947.3751807
19.01005025,946.3275385
19.1080402,948.4926888
19.20603015,948.9090901
19.3040201,946.2601303
19.40201005,947.7833575
19.5,943.7831667
