posicion,temperatura
0.0,1103.922315
0.09798994975,1106.342128
0.1959798995,1107.525779
0.2939698492,1103.240447
0.391959799,1107.139868
0.4899497487,1102.223165
0.5879396985,1106.072019
0.6859296482,1099.716864
0.783919598,1102.989803
0.8819095477,1098.418282
0.9798994975,1100.956135
1.077889447,1096.685413
1.175879397,1097.735614
1.273869347,1095.119874
1.371859296,1094.28834
1.469849246,1090.358983
1.567839196,1087.646882
1.665829146,1084.959939
1.763819095,1082.133892
1.861809045,1079.20487
1.959798995,1077.257529
2.057788945,1077.483494
2.155778894,1074.042663
2.253768844,1073.207419
2.351758794,1069.069032
2.449748744,1068.803609
2.547738693,1064.086333
2.645728643,1064.221346
2.743718593,1058.754549
2.841708543,1058.18709
2.939698492,1055.236993
3.037688442,1054.679769
3.135678392,1050.968272
3.233668342,1051.512054
3.331658291,1049.554635
3.429648241,1048.37029
3.527638191,1048.32453
3.625628141,1049.029599
3.72361809,1049.780555
3.82160804,1049.513277
3.91959799,1050.095348
4.01758794,1051.694093
4.115577889,1051.19546
4.213567839,1051.642483
4.311557789,1049.885802
4.409547739,1049.051679
4.507537688,1049.049288
4.605527638,1048.994568
4.703517588,1048.414615
4.801507538,1048.494374
4.899497487,1048.297004
4.997487437,1047.995515
5.095477387,1048.145396
5.193467337,1048.425251
5.291457286,1049.27334
5.389447236,1048.516022
5.487437186,1048.507191
5.585427136,1049.196032
5.683417085,1049.797696
5.781407035,1048.650213
5.879396985,1047.216446
5.977386935,1046.364563
6.075376884,1046.362866
6.173366834,1046.146347
6.271356784,1045.47338
6.369346734,1045.222105
6.467336683,1045.968589
6.565326633,1046.859489
6.663316583,1047.215891
6.761306533,1048.770644
6.859296482,1048.825355
6.957286432,1050.386267
7.055276382,1050.553444
7.153266332,1051.788188
7.251256281,1053.294871
7.349246231,1053.089024
7.447236181,1052.670517
7.545226131,1051.460133
7.64321608,1051.307778
7.74120603,1051.542118
7.83919598,1049.289782
7.93718593,1049.725218
8.035175879,1051.324453
8.133165829,1051.697304
8.231155779,1052.868456
8.329145729,1054.087733
8.427135678,1055.446199
8.525125628,1055.769085
8.623115578,1058.252369
8.721105528,1057.738972
8.819095477,1060.261744
8.917085427,1059.666969
9.015075377,1061.550598
9.113065327,1059.257268
9.211055276,1060.75171
9.309045226,1059.6939
9.407035176,1059.57023
9.505025126,1057.602074
9.603015075,1058.414247
9.701005025,1057.865244
9.798994975,1059.452753
9.896984925,1059.431264
9.994974874,1061.158414
10.09296482,1061.782251
10.19095477,1062.512317
10.28894472,1063.864701
10.38693467,1064.33901
10.48492462,1065.910533
10.58291457,1065.647089
10.68090452,1067.583519
10.77889447,1067.335603
10.87688442,1068.559124
10.97487437,1067.825383
11.07286432,1068.02434
11.17085427,1068.09883
11.26884422,1068.649026
11.36683417,1067.918609
11.46482412,1068.871806
11.56281407,1068.36949
11.66080402,1069.2596
11.75879397,1069.2825
11.85678392,1070.165183
11.95477387,1070.030272
12.05276382,1070.780167
12.15075377,1070.738596
12.24874372,1070.741565
12.34673367,1071.706326
12.44472362,1071.649953
12.54271357,1071.263736
12.64070352,1071.795282
12.73869347,1071.871941
12.83668342,1071.218239
12.93467337,1071.350913
13.03266332,1069.605483
13.13065327,1069.511939
13.22864322,1067.640456
13.32663317,1068.171764
13.42462312,1066.083165
13.52261307,1066.568496
13.62060302,1065.723211
13.71859296,1065.036981
13.81658291,1064.945908
13.91457286,1065.080493
14.01256281,1064.087371
14.11055276,1065.433913
14.20854271,1065.375194
14.30653266,1066.421876
14.40452261,1066.288856
14.50251256,1066.822573
14.60050251,1065.27626
14.69849246,1064.771215
14.79648241,1063.807119
14.89447236,1062.817032
14.99246231,1062.40092
15.09045226,1061.802372
15.18844221,1061.443223
15.28643216,1061.376139
15.38442211,1061.911292
15.48241206,1061.51196
15.58040201,1061.797934
15.67839196,1062.402652
15.77638191,1063.517294
15.87437186,1063.960188
15.97236181,1064.949018
16.07035176,1064.494654
16.16834171,1064.811361
16.26633166,1063.861379
16.36432161,1062.913894
16.46231156,1061.685155
16.56030151,1060.792771
16.65829146,1059.686869
16.75628141,1059.842493
16.85427136,1059.433434
16.95226131,1059.317853
17.05025126,1059.059365
17.14824121,1059.15397
17.24623116,1058.895741
17.34422111,1060.449303
17.44221106,1060.160204
17.54020101,1061.349038
17.63819095,1061.561307
17.7361809,1062.750301
17.83417085,1062.058835
17.9321608,1062.426742
18.03015075,1061.596646
18.1281407,1061.767946
18.22613065,1061.18364
18.3241206,1061.786781
18.42211055,1060.892379
18.5201005,1061.819284
18.61809045,1061.322583
18.7160804,1061.558052
18.81407035,1062.106195
18.9120603,1062.685305
19.01005025,1062.893342
19.1080402,1064.294877
19.20603015,1065.24841
19.3040201,1066.366346
19.40201005,1066.859787
19.5,1061.99645
