posicion,temperatura
0.0,937.8486258
0.09798994975,944.9131642
0.1959798995,943.8554912
0.2939698492,944.4487623
0.391959799,948.4326895
0.4899497487,947.0683836
0.5879396985,945.5837878
0.6859296482,946.0004205
0.783919598,948.2027003
0.8819095477,942.9731835
0.9798994975,944.2941045
1.077889447,946.193184
1.175879397,942.4323473
1.273869347,941.5871593
1.371859296,941.491678
1.469849246,942.7449234
1.567839196,941.5682956
1.665829146,942.9719246
1.763819095,942.678346
1.861809045,941.2807134
1.959798995,943.8867603
2.057788945,945.7219281
2.155778894,942.4279896
2.253768844,944.2347686
2.351758794,945.886915
2.449748744,943.3117427
2.547738693,941.3054206
2.645728643,942.8419235
2.743718593,943.30592
2.841708543,940.1023635
2.939698492,943.1791661
3.037688442,943.5594083
3.135678392,941.7427587
3.233668342,944.5540751
3.331658291,944.9192288
3.429648241,944.8595919
3.527638191,944.7650873
3.625628141,951.2953709
3.72361809,945.9798375
3.82160804,947.4705239
3.91959799,948.4099636
4.01758794,949.604615
4.115577889,947.5189704
4.213567839,951.1627879
4.311557789,952.9357087
4.409547739,948.4094173
4.507537688,951.4461562
4.605527638,949.5632326
4.703517588,947.7526679
4.801507538,950.4114032
4.899497487,952.8093597
4.997487437,952.8402434
5.095477387,951.3816751
5.193467337,954.5386305
5.291457286,949.6183425
5.389447236,949.1522173
5.487437186,953.0625114
5.585427136,953.9798487
5.683417085,952.5933363
5.781407035,957.8520959
5.879396985,957.9967767
5.977386935,956.2314508
6.075376884,957.2909428
6.173366834,958.0802776
6.271356784,958.3667797
6.369346734,960.4077183
6.467336683,964.4666839
6.565326633,960.5063917
6.663316583,961.5775499
6.761306533,961.572374
6.859296482,963.6405707
6.957286432,960.5834781
7.055276382,964.062374
7.153266332,963.7263618
7.251256281,962.7549489
7.349246231,966.0414102
7.447236181,965.5613891
7.545226131,967.0033574
7.64321608,966.2974215
7.74120603,968.7621588
7.83919598,967.6817209
7.93718593,966.1184747
8.035175879,970.2021877
8.133165829,967.6404035
8.231155779,969.9921302
8.329145729,967.8339207
8.427135678,970.2389056
8.525125628,966.3749116
8.623115578,967.9974358
8.721105528,967.906808
8.819095477,967.5011361
8.917085427,968.1195723
9.015075377,969.1025813
9.113065327,969.6137514
9.211055276,966.6995182
9.309045226,967.1981688
9.407035176,967.1845638
9.505025126,968.1141064
9.603015075,970.8383317
9.701005025,968.808925
9.798994975,969.3663987
9.896984925,968.9247761
9.994974874,970.6041695
10.09296482,969.4378358
10.19095477,970.5906361
10.28894472,972.5430444
10.38693467,972.823049
10.48492462,973.5649164
10.58291457,972.6534207
10.68090452,973.5773758
10.77889447,973.2703404
10.87688442,973.582548
10.97487437,974.3247434
11.07286432,976.2940253
11.17085427,975.4259292
11.26884422,975.1407131
11.36683417,975.502538
11.46482412,976.0411152
11.56281407,976.1797643
11.66080402,974.3426986
11.75879397,975.3081437
11.85678392,974.8560797
11.95477387,974.0468645
12.05276382,972.5450057
12.15075377,972.2725166
12.24874372,974.7733138
12.34673367,973.3831167
12.44472362,972.9932445
12.54271357,972.37365
12.64070352,973.6342072
12.73869347,973.8747528
12.83668342,973.3876528
12.93467337,974.59865
13.03266332,974.2864483
13.13065327,976.85017
13.22864322,975.4050296
13.32663317,975.2435824
13.42462312,973.9481116
13.52261307,974.7479573
13.62060302,974.6003736
13.71859296,974.3318275
13.81658291,974.0912377
13.91457286,973.4013743
14.01256281,974.361119
14.11055276,974.7461132
14.20854271,972.8570578
14.30653266,974.3630627
14.40452261,975.6442219
14.50251256,975.120142
14.60050251,972.8266634
14.69849246,974.5850951
14.79648241,975.0128641
14.89447236,973.290353
14.99246231,973.1837538
15.09045226,970.9219875
15.18844221,971.5272943
15.28643216,969.5364336
15.38442211,970.4221396
15.48241206,968.428873
15.58040201,968.7598341
15.67839196,969.9861176
15.77638191,966.935314
15.87437186,968.1523791
15.97236181,966.423603
16.07035176,968.3985397
16.16834171,969.5439562
16.26633166,969.053062
16.36432161,968.716197
16.46231156,968.4621254
16.56030151,968.0894047
16.65829146,967.6231335
16.75628141,968.7005342
16.85427136,967.7467538
16.95226131,966.956653
17.05025126,966.4621353
17.14824121,966.4335801
17.24623116,964.763905
17.34422111,964.7766301
17.44221106,966.3698798
17.54020101,962.7834195
17.63819095,964.7493351
17.7361809,963.4061669
17.83417085,962.4964763
17.9321608,960.8931327
18.03015075,964.2961977
18.1281407,961.4343988
18.22613065,960.800827
18.3241206,959.1049929
18.42211055,958.6474287
18.5201005,955.5192382
18.61809045,956.5675139
18.7160804,956.670343
18.81407035,954.8973332
18.9120603,956.2934322
19.01005025,954.4263441
19.1080402,951.4656561
19.20603015,952.8712438
19.3040201,953.6792535
19.40201005,954.4270531
19.5,951.3073022
