posicion,temperatura
0.0,904.9113777
0.09798994975,902.9870382
0.1959798995,905.3158677
0.2939698492,902.9472561
0.391959799,906.9986323
0.4899497487,907.151139
0.5879396985,909.949443
0.6859296482,908.2674083
0.783919598,907.0272065
0.8819095477,910.5049886
0.9798994975,906.3744593
1.077889447,908.0370416
1.175879397,908.0149786
1.273869347,904.7870019
1.371859296,904.2452239
1.469849246,903.8786965
1.567839196,904.2577002
1.665829146,899.6218711
1.763819095,901.1686303
1.861809045,898.7486556
1.959798995,901.5022184
2.057788945,900.4479008
2.155778894,903.706245
2.253768844,900.3497489
2.351758794,902.4105058
2.449748744,902.8239571
2.547738693,903.6921926
2.645728643,903.7521158
2.743718593,905.2377792
2.841708543,907.3028205
2.939698492,906.1706892
3.037688442,907.5531522
3.135678392,907.0205716
3.233668342,907.8528807
3.331658291,909.0734791
3.429648241,908.1469756
3.527638191,911.668715
3.625628141,909.591168
3.72361809,912.9205467
3.82160804,913.0139791
3.91959799,914.1023025
4.01758794,912.2983805
4.115577889,914.8581799
4.213567839,915.6180649
4.311557789,915.4559832
4.409547739,918.5598162
4.507537688,916.9385699
4.605527638,919.3257972
4.703517588,919.8163426
4.801507538,924.5731967
4.899497487,920.4349917
4.997487437,921.3551896
5.095477387,922.4062487
5.193467337,922.1659026
5.291457286,922.215082
5.389447236,924.8436806
5.487437186,926.4862516
5.585427136,925.4845245
5.683417085,929.345006
5.781407035,926.7253914
5.879396985,927.2168903
5.977386935,931.2719961
6.075376884,932.929931
6.173366834,934.9655688
6.271356784,936.2215693
6.369346734,940.4677651
6.467336683,940.4978806
6.565326633,940.81606
6.663316583,939.0077749
6.761306533,941.9524892
6.859296482,939.7761555
6.957286432,944.3119737
7.055276382,942.7451589
7.153266332,945.4767839
7.251256281,945.1508868
7.349246231,943.5045669
7.447236181,944.5220577
7.545226131,943.8049044
7.64321608,946.6780358
7.74120603,945.0874666
7.83919598,946.662232
7.93718593,947.6092984
8.035175879,951.3430518
8.133165829,947.0013926
8.231155779,942.306527
8.329145729,945.8048543
8.427135678,943.7725766
8.525125628,944.9241527
8.623115578,943.0014276
8.721105528,945.6172655
8.819095477,943.2215602
8.917085427,943.7907778
9.015075377,941.3861159
9.113065327,937.5422348
9.211055276,939.6502798
9.309045226,937.6320484
9.407035176,936.5272714
9.505025126,932.0837531
9.603015075,935.2817991
9.701005025,933.5626029
9.798994975,926.7726465
9.896984925,928.0025424
9.994974874,925.262418
10.09296482,925.1292362
10.19095477,924.8988922
10.28894472,923.3122604
10.38693467,921.1326005
10.48492462,921.5574982
10.58291457,922.7554671
10.68090452,919.8096643
10.77889447,918.759051
10.87688442,917.8810303
10.97487437,915.946979
11.07286432,913.1175277
11.17085427,913.4337469
11.26884422,912.3613752
11.36683417,908.5568111
11.46482412,907.8042305
11.56281407,906.6002017
11.66080402,905.9045074
11.75879397,906.1252272
11.85678392,904.8095466
11.95477387,903.9270595
12.05276382,906.0644335
12.15075377,904.7721072
12.24874372,903.1378057
12.34673367,902.4881138
12.44472362,901.560292
12.54271357,900.4142719
12.64070352,898.5076745
12.73869347,899.0497786
12.83668342,896.7563285
12.93467337,896.0553097
13.03266332,894.5745832
13.13065327,893.6001705
13.22864322,892.7005551
13.32663317,895.5743917
13.42462312,894.2912514
13.52261307,894.7645316
13.62060302,893.6551413
13.71859296,894.5665854
13.81658291,895.0266634
13.91457286,896.5161383
14.01256281,897.8977834
14.11055276,898.1400036
14.20854271,901.7252638
14.30653266,900.6318994
14.40452261,903.2389947
14.50251256,901.4430917
14.60050251,903.0427857
14.69849246,904.3420606
14.79648241,905.3997911
14.89447236,907.2612263
14.99246231,906.111512
15.09045226,909.0471421
15.18844221,907.404334
15.28643216,910.5655772
15.38442211,908.4671945
15.48241206,910.4561209
15.58040201,912.8711616
15.67839196,914.9284935
15.77638191,916.8903697
15.87437186,915.9785622
15.97236181,919.4236487
16.07035176,918.2538498
16.16834171,920.1366325
16.26633166,918.7516723
16.36432161,920.4455749
16.46231156,920.3262214
16.56030151,922.3412437
16.65829146,919.3961505
16.75628141,919.8581985
16.85427136,920.2179793
16.95226131,920.2191757
17.05025126,921.7159336
17.14824121,921.6497647
17.24623116,922.9172793
17.34422111,922.9703109
17.44221106,925.4288725
17.54020101,923.7421496
17.63819095,925.1860771
17.7361809,925.8387748
17.83417085,925.1307237
17.9321608,926.322166
18.03015075,924.3451903
18.1281407,924.1667935
18.22613065,921.7359143
18.3241206,924.8222689
18.42211055,922.3201334
18.5201005,923.5178866
18.61809045,923.611655
18.7160804,923.6848025
18.81407035,922.7795139
18.9120603,922.4155079
19.01005025,921.6991829
19.1080402,921.382105
19.20603015,922.390877
19.3040201,922.4813772
19.40201005,921.5179138
19.5,918.7693264
