posicion,temperatura
0.0,1048.56989
0.09798994975,1049.699094
0.1959798995,1048.435649
0.2939698492,1049.348073
0.391959799,1049.160589
0.4899497487,1049.855116
0.5879396985,1048.769671
0.6859296482,1050.036878
0.783919598,1048.116223
0.8819095477,1049.367997
0.9798994975,1047.995252
1.077889447,1050.154929
1.175879397,1048.383356
1.273869347,1050.836177
1.371859296,1050.046078
1.469849246,1050.852918
1.567839196,1050.771874
1.665829146,1052.434929
1.763819095,1051.084229
1.861809045,1051.970725
1.959798995,1050.505105
2.057788945,1053.561701
2.155778894,1051.123079
2.253768844,1053.390225
2.351758794,1050.913462
2.449748744,1052.386529
2.547738693,1051.232726
2.645728643,1053.83611
2.743718593,1052.204649
2.841708543,1053.607461
2.939698492,1052.342983
3.037688442,1055.141936
3.135678392,1053.559805
3.233668342,1055.207
3.331658291,1053.951243
3.429648241,1054.940465
3.527638191,1053.731932
3.625628141,1055.557047
3.72361809,1054.500822
3.82160804,1054.706387
3.91959799,1053.795197
4.01758794,1055.440234
4.115577889,1055.312504
4.213567839,1055.630337
4.311557789,1055.1715
4.409547739,1055.18952
4.507537688,1054.592006
4.605527638,1055.946022
4.703517588,1055.886001
4.801507538,1057.446647
4.899497487,1057.130301
4.997487437,1058.34226
5.095477387,1059.326761
5.193467337,1058.822425
5.291457286,1061.673771
5.389447236,1061.512709
5.487437186,1062.107998
5.585427136,1062.513248
5.683417085,1063.585196
5.781407035,1062.564709
5.879396985,1060.976029
5.977386935,1061.165568
6.075376884,1060.312011
6.173366834,1059.416807
6.271356784,1059.954897
6.369346734,1058.599754
6.467336683,1058.195846
6.565326633,1058.657365
6.663316583,1058.969777
6.761306533,1059.782086
6.859296482,1060.731734
6.957286432,1062.506471
7.055276382,1061.996909
7.153266332,1063.878742
7.251256281,1063.788678
7.349246231,1063.988964
7.447236181,1062.776041
7.545226131,1062.347965
7.64321608,1060.635425
7.74120603,1061.383356
7.83919598,1058.36817
7.93718593,1059.397702
8.035175879,1058.00988
8.133165829,1059.729526
8.231155779,1057.974434
8.329145729,1060.555763
8.427135678,1058.974801
8.525125628,1062.260517
8.623115578,1060.907298
8.721105528,1064.036915
8.819095477,1062.462672
8.917085427,1064.012965
9.015075377,1062.018636
9.113065327,1062.161534
9.211055276,1059.682034
9.309045226,1061.280467
9.407035176,1057.388731
9.505025126,1059.640931
9.603015075,1055.446221
9.701005025,1057.352294
9.798994975,1054.027715
9.896984925,1055.987954
9.994974874,1054.063478
10.09296482,1056.646608
10.19095477,1053.76778
10.28894472,1056.710124
10.38693467,1054.915843
10.48492462,1056.818953
10.58291457,1054.290049
10.68090452,1056.867889
10.77889447,1054.318065
10.87688442,1056.937297
10.97487437,1054.076241
11.07286432,1056.976873
11.17085427,1054.453838
11.26884422,1057.020861
11.36683417,1054.444035
11.46482412,1056.799257
11.56281407,1054.270114
11.66080402,1057.061609
11.75879397,1054.049268
11.85678392,1057.183091
11.95477387,1054.696206
12.05276382,1057.62688
12.15075377,1054.743272
12.24874372,1056.974605
12.34673367,1054.644593
12.44472362,1057.245487
12.54271357,1054.311987
12.64070352,1057.466256
12.73869347,1054.894627
12.83668342,1056.809618
12.93467337,1054.78015
13.03266332,1056.824347
13.13065327,1054.143051
13.22864322,1056.918339
13.32663317,1054.692324
13.42462312,1056.983869
13.52261307,1054.475919
13.62060302,1056.234528
13.71859296,1054.334012
13.81658291,1056.081635
13.91457286,1053.395779
14.01256281,1056.042763
14.11055276,1053.983763
14.20854271,1056.187145
14.30653266,1054.885033
14.40452261,1057.303544
14.50251256,1055.787687
14.60050251,1058.537329
14.69849246,1056.929049
14.79648241,1059.053773
14.89447236,1058.109071
14.99246231,1060.226314
15.09045226,1058.816235
15.18844221,1060.854273
15.28643216,1059.959243
15.38442211,1060.675192
15.48241206,1058.724459
15.58040201,1060.040569
15.67839196,1059.085699
15.77638191,1060.658259
15.87437186,1060.019832
15.97236181,1062.231114
16.07035176,1061.268648
16.16834171,1063.328434
16.26633166,1062.7268
16.36432161,1063.386096
16.46231156,1063.497686
16.56030151,1064.707136
16.65829146,1064.301275
16.75628141,1064.62256
16.85427136,1063.94408
16.95226131,1063.627846
17.05025126,1062.212125
17.14824121,1062.082276
17.24623116,1061.644577
17.34422111,1061.841028
17.44221106,1062.167522
17.54020101,1063.159679
17.63819095,1063.134174
17.7361809,1063.309157
17.83417085,1064.345859
17.9321608,1064.223864
18.03015075,1064.718368
18.1281407,1065.4656
18.22613065,1065.882955
18.3241206,1065.719485
18.42211055,1065.285338
18.5201005,1064.4806
18.61809045,1064.03558
18.7160804,1063.233097
18.81407035,1063.035036
18.9120603,1062.710297
19.01005025,1062.213915
19.1080402,1061.578578
19.20603015,1060.272841
19.3040201,1058.782891
19.40201005,1057.751025
19.5,1051.36155
