posicion,temperatura
0.0,907.5785132
0.09798994975,916.9769929
0.1959798995,911.7140946
0.2939698492,913.1823475
0.391959799,917.7619993
0.4899497487,914.1927681
0.5879396985,913.7309256
0.6859296482,917.6149463
0.783919598,913.7321822
0.8819095477,914.8996717
0.9798994975,914.9982449
1.077889447,912.7205182
1.175879397,911.5511313
1.273869347,913.0844633
1.371859296,909.9330044
1.469849246,909.3384352
1.567839196,910.0496071
1.665829146,907.1479554
1.763819095,906.8298217
1.861809045,906.9897131
1.959798995,906.3139269
2.057788945,910.8014172
2.155778894,911.8086936
2.253768844,910.0160436
2.351758794,911.4380791
2.449748744,912.2327336
2.547738693,909.5310956
2.645728643,911.7366155
2.743718593,915.6007759
2.841708543,912.7977278
2.939698492,916.2630987
3.037688442,917.8879696
3.135678392,912.1136661
3.233668342,914.1040679
3.331658291,917.0005997
3.429648241,913.4350799
3.527638191,917.9481598
3.625628141,922.4222674
3.72361809,919.2886662
3.82160804,920.2711652
3.91959799,921.2007492
4.01758794,919.3322502
4.115577889,921.3034052
4.213567839,924.8944909
4.311557789,921.5711083
4.409547739,923.8640247
4.507537688,928.1017008
4.605527638,922.7271601
4.703517588,923.0796171
4.801507538,926.1089891
4.899497487,921.3473836
4.997487437,923.5309478
5.095477387,926.4943827
5.193467337,923.3693036
5.291457286,924.469971
5.389447236,927.9532077
5.487437186,920.9952769
5.585427136,922.3811953
5.683417085,930.0628016
5.781407035,927.5755248
5.879396985,928.9161469
5.977386935,936.3637451
6.075376884,933.0782008
6.173366834,932.3199146
6.271356784,935.7035299
6.369346734,931.5605809
6.467336683,933.8644861
6.565326633,939.7827602
6.663316583,936.7925292
6.761306533,933.4995412
6.859296482,938.9448266
6.957286432,932.9153101
7.055276382,929.9699421
7.153266332,936.5860894
7.251256281,937.1875394
7.349246231,934.2609213
7.447236181,942.4117237
7.545226131,938.6037701
7.64321608,934.047549
7.74120603,940.6217032
7.83919598,939.4580297
7.93718593,932.3284265
8.035175879,940.8054103
8.133165829,940.2366065
8.231155779,933.1213073
8.329145729,935.2243199
8.427135678,939.7375944
8.525125628,931.9393536
8.623115578,935.898358
8.721105528,938.9881308
8.819095477,932.6122379
8.917085427,934.0146021
9.015075377,940.2199224
9.113065327,935.247638
9.211055276,934.0102831
9.309045226,941.138686
9.407035176,937.252742
9.505025126,932.8416638
9.603015075,937.1870815
9.701005025,938.9191672
9.798994975,933.1412017
9.896984925,936.1036717
9.994974874,937.9096293
10.09296482,936.337994
10.19095477,938.0287639
10.28894472,941.5512303
10.38693467,937.9189942
10.48492462,939.7095937
10.58291457,942.8190053
10.68090452,940.8791674
10.77889447,939.7214536
10.87688442,945.2972794
10.97487437,943.7878498
11.07286432,943.0301534
11.17085427,943.5761781
11.26884422,942.8410429
11.36683417,939.0734274
11.46482412,942.1477659
11.56281407,941.5641002
11.66080402,943.5597139
11.75879397,946.9557188
11.85678392,946.6710849
11.95477387,942.1082214
12.05276382,945.5602782
12.15075377,947.1175807
12.24874372,946.4203785
12.34673367,949.7234568
12.44472362,950.0124783
12.54271357,948.1035821
12.64070352,948.6138525
12.73869347,947.5050316
12.83668342,942.5911072
12.93467337,945.6565819
13.03266332,947.9450748
13.13065327,943.4165935
13.22864322,945.173835
13.32663317,947.4905005
13.42462312,942.5077213
13.52261307,942.5527465
13.62060302,947.6232756
13.71859296,945.2659058
13.81658291,945.3770835
13.91457286,947.8638792
14.01256281,945.2729807
14.11055276,943.4950865
14.20854271,946.1359792
14.30653266,944.3066635
14.40452261,943.3645041
14.50251256,945.4900132
14.60050251,944.9180016
14.69849246,942.8112185
14.79648241,942.8450752
14.89447236,943.0574287
14.99246231,940.6586345
15.09045226,939.8088009
15.18844221,941.4604442
15.28643216,939.2610677
15.38442211,936.7888603
15.48241206,936.5628627
15.58040201,935.5417871
15.67839196,932.4380856
15.77638191,936.0992276
15.87437186,937.4179597
15.97236181,935.136525
16.07035176,937.0885698
16.16834171,938.8834537
16.26633166,934.565421
16.36432161,934.8295643
16.46231156,935.2998993
16.56030151,930.8170007
16.65829146,930.4761191
16.75628141,928.6105993
16.85427136,922.094634
16.95226131,917.5955111
17.05025126,916.0504596
17.14824121,909.4478427
17.24623116,907.385557
17.34422111,910.2207362
17.44221106,906.8769481
17.54020101,907.0400026
17.63819095,911.5000566
17.7361809,910.2318596
17.83417085,908.6715507
17.9321608,912.8027363
18.03015075,910.2931956
18.1281407,908.8441718
18.22613065,911.0313468
18.3241206,907.2239841
18.42211055,901.2667688
18.5201005,899.8984005
18.61809045,893.1611916
18.7160804,886.4701118
18.81407035,887.1087236
18.9120603,882.5598194
19.01005025,877.8996793
19.1080402,880.154673
19.20603015,879.0251893
19.3040201,874.7221489
19.40201005,876.9980177
19.5,874.7042902
