tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.0,1.0,0.9090909090909091,849.8784545454546,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,1021.6540000000001,0.0,0.0,0.0,0.0,0.0,2.0
3.0,1.0,1.0,1043.316,115.0,0.0,0.0,0.0,0.0,3.0
4.0,1.0010000000000003,1.0010000000000008,1037.5300000000002,340.1,0.0,0.0,0.0,0.0,4.001
5.0,0.9989999999999997,0.9989999999999997,1044.026,333.3,0.0,0.0,0.0,0.0,5.0
6.0,1.0,1.0,1044.613,327.5,2.5,0.0,0.0,0.0,6.0
7.0,1.0,1.0,1043.3580000000002,327.3,315.1,0.0,0.0,0.0,7.0
8.0,1.0,1.0,1053.9479999999999,326.8,383.9,0.0,0.0,0.0,8.0
9.0,0.9499999999999993,0.9499999999999993,1053.327,326.5,380.2,0.0,0.0,0.0,8.95
10.0,0.5250000000000004,0.5250000000000004,1060.7859999999996,363.7,364.5,0.0,0.0,0.0,9.475
11.0,0.2084500000000009,0.2084500000000009,1061.891,525.8,356.7,0.0,0.0,0.0,9.68345
12.0,0.20844999999999914,0.20844999999999914,1056.56,501.9,350.9,0.0,0.0,0.0,9.8919
13.0,0.2085000000000008,0.2085000000000008,1045.66,127.6,352.3,33.5,0.0,0.0,10.1004
14.0,0.20839999999999925,0.20839999999999925,1049.03,0.0,210.8,334.3,0.0,0.0,10.3088
15.0,0.2085000000000008,0.2085000000000008,1056.103,0.0,10.0,333.0,0.0,0.0,10.5173
16.0,0.20839999999999925,0.2083999999999989,1060.109,0.0,0.0,334.0,0.0,0.0,10.7257
17.0,0.2085000000000008,0.2085000000000008,1062.4189999999999,0.0,0.0,335.4,0.0,0.0,10.9342
18.0,0.20839999999999925,0.20839999999999925,1061.8050000000003,0.0,0.0,336.1,0.0,0.0,11.1426
19.0,0.2085000000000008,0.2085000000000008,1061.02,0.0,0.0,474.0,0.0,0.0,11.3511
20.0,0.20839999999999925,0.20839999999999925,1059.485,0.0,0.0,764.7,0.0,0.0,11.5595
