tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.0,1.0,0.9090909090909091,966.0107272727274,0.0,0.0,0.0,623.3636363636364,0.0,1.0
2.0,1.0,1.0,1008.167,0.0,0.0,0.0,634.8,0.0,2.0
3.0,1.0,1.0,1011.7520000000001,179.0,0.0,0.0,642.1,0.0,3.0
4.0,1.0,1.0000000000000004,1008.2379999999999,340.1,0.0,0.0,648.6,0.0,4.0
5.0,1.0,1.0,1010.341,329.9,0.0,0.0,662.4,0.0,5.0
6.0,1.0,1.0,1008.1850000000001,325.7,195.3,0.0,670.0,0.0,6.0
7.0,1.0,1.0,1007.481,326.5,394.3,0.0,679.7,0.0,7.0
8.0,1.0009999999999994,1.0009999999999994,1006.6660000000002,325.7,385.8,0.0,695.4,0.0,8.001
9.0,0.9990000000000006,0.9990000000000006,1004.472,326.3,373.6,0.0,710.5,0.0,9.0
10.0,0.9000000000000004,0.9000000000000004,1005.6180000000002,447.6,346.6,0.0,719.5,0.0,9.9
11.0,0.3765999999999998,0.3765999999999998,1002.1766000000001,585.0,342.3,0.0,726.6,0.0,10.2766
12.0,0.20319999999999894,0.20319999999999894,1005.204,591.4,342.0,0.0,737.6,0.0,10.4798
13.0,0.2032000000000007,0.2032000000000007,1004.4130000000001,561.9,338.1,329.3,753.4,0.0,10.683
14.0,0.2032000000000007,0.2032000000000007,1003.574,552.6,351.3,392.8,767.9,0.0,10.8862
15.0,0.20319999999999894,0.20319999999999894,1003.144,549.3,455.2,395.5,772.7,0.0,11.0894
16.0,0.2032000000000007,0.20320000000000035,1002.702,549.7,303.6,395.6,785.3,0.0,11.2926
17.0,0.20319999999999894,0.20319999999999894,1001.6629999999999,549.1,14.2,396.7,804.5,0.0,11.4958
18.0,0.2032000000000007,0.2032000000000007,1001.5960000000001,548.6,0.0,392.7,824.0,0.0,11.699
19.0,0.20340000000000025,0.20340000000000025,1001.3190000000001,550.0,0.0,388.7,859.2,0.0,11.9024
20.0,0.22799999999999976,0.22799999999999976,1000.1805,549.4,0.0,385.2,861.4,0.0,12.1304
21.0,0.4884000000000004,0.4884000000000004,1000.8756,549.7,0.0,381.1,835.9,0.0,12.6188
22.0,0.48749999999999893,0.48749999999999893,1004.882,548.1,0.0,378.3,795.3,0.0,13.1063
23.0,0.22750000000000092,0.22750000000000092,1005.6600000000001,548.7,0.0,398.6,751.0,0.0,13.3338
24.0,0.20340000000000025,0.20340000000000025,1005.1450000000001,545.6,0.0,438.3,725.7,0.0,13.5372
25.0,0.20359999999999978,0.20359999999999978,1004.2479999999999,544.8,0.0,453.9,726.0,0.0,13.7408
26.0,0.20359999999999978,0.20359999999999978,1003.0949999999999,543.0,0.0,477.6,736.0,0.0,13.9444
27.0,0.20359999999999978,0.20359999999999978,1002.061,539.6,0.0,506.0,729.8,0.0,14.148
28.0,0.20359999999999978,0.20359999999999978,1002.0039999999999,536.9,0.0,524.5,681.1,0.0,14.3516
29.0,0.20350000000000001,0.20350000000000001,999.3377999999999,533.6,0.0,535.4,627.4,0.0,14.5551
30.0,0.20330000000000048,0.20330000000000048,1002.8876,535.0,0.0,534.3,587.0,0.0,14.7584
31.0,0.2032000000000007,0.2032000000000007,1007.119,541.4,0.0,529.8,586.5,0.0,14.9616
32.0,0.2029999999999994,0.2029999999999994,1007.7540000000001,540.7,0.0,531.6,641.2,0.0,15.1646
33.0,0.20289999999999964,0.20289999999999964,1008.193,539.3,0.0,531.8,820.1,0.0,15.3675
34.0,0.20279999999999987,0.20279999999999987,1008.5409999999999,537.6,0.0,530.3,990.5,0.0,15.5703
35.0,0.20289999999999964,0.20289999999999964,1008.637,534.9,0.0,532.0,997.9,0.0,15.7732
36.0,0.20300000000000118,0.20300000000000118,1008.1029999999998,536.4,0.0,532.9,981.9,0.0,15.9762
37.0,0.20310000000000095,0.20310000000000095,1007.0559999999999,545.8,0.0,530.4,906.4,0.0,16.1793
38.0,0.20319999999999894,0.20319999999999894,1006.999,557.3,0.0,529.6,831.5,0.0,16.3825
39.0,0.20349999999999824,0.20349999999999824,1005.5439999999999,568.6,0.0,522.2,801.7,0.0,16.586
40.0,0.2035000000000018,0.2035000000000018,1002.9619999999999,569.1,0.0,522.5,757.2,0.0,16.7895
41.0,0.203599999999998,0.203599999999998,1001.601,576.9,0.0,525.5,760.0,0.0,16.9931
42.0,0.2038000000000011,0.2038000000000011,1005.0049999999999,591.1,0.0,532.0,763.7,0.0,17.1969
43.0,0.2038000000000011,0.2038000000000011,1006.0529999999999,598.6,0.0,524.5,708.8,0.0,17.4007
44.0,0.20400000000000063,0.20400000000000063,1006.3880000000001,604.7,0.0,529.4,655.2,0.0,17.6047
45.0,0.20400000000000063,0.20400000000000063,1005.807,619.1,0.0,531.1,641.4,0.0,17.8087
46.0,0.20409999999999684,0.20409999999999684,1005.2849999999999,631.9,0.0,538.3,636.4,0.0,18.0128
47.0,0.20420000000000016,0.20420000000000016,1004.7120000000001,637.1,0.0,538.2,647.4,0.0,18.217
48.0,0.20420000000000016,0.20420000000000016,1003.3430000000001,644.4,0.0,534.2,683.9,0.0,18.4212
49.0,0.20429999999999993,0.20429999999999993,1002.108,650.0,0.0,537.7,712.6,0.0,18.6255
50.0,0.2043999999999997,0.2043999999999997,999.8266,649.2,0.0,541.8,743.6,0.0,18.8299
51.0,0.20440000000000325,0.20440000000000325,997.6947,659.4,0.0,546.5,774.0,0.0,19.0343
52.0,0.2043999999999997,0.2043999999999997,993.6883,670.3,0.0,552.0,777.4,700.0,19.2387
53.0,0.17176666666665596,0.17176666666665596,0.0,682.0,0.0,556.8,766.2,826.0506000000001,19.410466666666657
54.0,0.20111111111109992,0.20111111111109992,0.0,692.3,0.0,560.1,749.1,1077.346,19.611577777777757
55.0,0.2011111111110928,0.2011111111110928,0.0,699.4,0.0,563.5,739.9,1080.7579999999998,19.81268888888885
56.0,0.20111111111109636,0.20111111111109636,0.0,700.7,0.0,564.7,737.1,1085.866,20.013799999999947
57.0,0.16258233333333294,0.16258233333333294,0.0,697.6,0.0,564.3,737.5,1087.3350000000003,20.17638233333328
58.0,0.20446399999999798,0.20446399999999798,0.0,695.6,0.0,563.8,737.9,1091.268,20.380846333333277
59.0,0.20440900000000184,0.20440900000000184,0.0,655.8,0.0,569.4,705.3,1093.895,20.58525533333328
60.0,0.2043670000000013,0.2043670000000013,0.0,567.9,0.0,574.3,659.1,1094.036,20.78962233333328
61.0,0.204348999999997,0.204348999999997,0.0,537.9,0.0,575.6,642.9,1090.748,20.993971333333278
62.0,0.2043619999999997,0.2043619999999997,0.0,509.7,0.0,575.6,629.4,1085.059,21.198333333333277
63.0,0.20462000000000202,0.20462000000000202,0.0,475.0,0.0,578.8,610.9,1082.2989999999998,21.40295333333328
64.0,0.20429999999999993,0.20430000000000137,0.0,447.0,0.0,580.6,602.5,1078.0559999999998,21.60725333333328
65.0,0.2044999999999959,0.2044999999999959,0.0,417.2,0.0,580.3,594.7,1075.5330000000001,21.811753333333275
66.0,0.20444000000000528,0.20444000000000528,0.0,414.3,0.0,582.8,581.8,1073.7620000000002,22.01619333333328
67.0,0.20430999999999955,0.20430999999999955,0.0,417.1,0.0,582.2,572.2,1071.9529999999997,22.22050333333328
