tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.0,0.75,0.6818181818181818,795.8120909090908,0.0,0.0,325.90909090909093,700.1818181818181,0.0,0.75
2.0,1.0,1.0,981.6626,0.0,0.0,325.3,700.3,0.0,1.75
3.0,1.0,1.0,1005.8969999999999,20.4,0.0,325.7,700.7,0.0,2.75
4.0,1.0,1.0000000000000004,1004.001,331.1,0.0,320.8,700.4,0.0,3.75
5.0,1.0,1.0,1003.9219999999999,324.4,0.0,323.3,703.6,0.0,4.75
6.0,1.0,1.0,998.4736,316.7,0.0,325.8,703.2,0.0,5.75
7.0,1.0,1.0,995.6914999999999,316.0,0.0,327.5,699.1,0.0,6.75
8.0,1.0,1.0,996.0248000000001,316.0,0.0,327.5,692.6,0.0,7.75
9.0,1.0,1.0,993.4072999999999,315.8,0.0,327.0,684.8,0.0,8.75
10.0,0.875,0.875,997.1983999999999,331.6,0.0,326.7,676.3,0.0,9.625
11.0,0.40169999999999995,0.40169999999999995,990.6343,543.7,0.0,323.4,667.0,0.0,10.0267
12.0,0.20700000000000074,0.20700000000000074,995.8744,630.3,0.0,318.7,658.1,0.0,10.2337
13.0,0.2068999999999992,0.2068999999999992,999.0363000000001,639.1,0.0,318.5,652.3,0.0,10.4406
14.0,0.20700000000000074,0.20700000000000074,998.5784,639.2,0.0,321.3,650.0,0.0,10.6476
15.0,0.2068999999999992,0.2068999999999992,1000.7797999999999,633.8,0.0,322.2,640.5,0.0,10.8545
16.0,0.20700000000000074,0.20700000000000038,999.9792000000001,629.3,0.0,323.6,632.9,0.0,11.0615
17.0,0.2068999999999992,0.2068999999999992,999.9370000000001,625.4,0.0,326.3,623.7,0.0,11.2684
18.0,0.20700000000000074,0.20700000000000074,996.7475000000001,612.7,0.0,326.2,615.7,0.0,11.4754
19.0,0.2068999999999992,0.2068999999999992,997.0708000000001,601.7,0.0,322.9,626.3,0.0,11.6823
20.0,0.20700000000000074,0.20700000000000074,993.9844999999999,590.8,0.0,321.2,612.1,0.0,11.8893
21.0,0.2068999999999992,0.2068999999999992,990.8459,588.5,0.0,319.7,579.4,0.0,12.0962
22.0,0.20700000000000074,0.20700000000000074,995.6663999999998,580.2,0.0,317.7,539.3,0.0,12.3032
23.0,0.20699999999999896,0.20699999999999896,1000.8493999999998,569.8,0.0,318.3,502.0,0.0,12.5102
