tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.2,1.25,0.9615384615384615,952.9238461538461,0.0,0.0,0.0,0.0,0.0,1.25
2.4,1.25,1.0416666666666667,995.6799999999998,22.416666666666668,0.0,0.0,0.0,0.0,2.5
3.5,1.0,0.9090909090909091,1007.8989090909091,214.1818181818182,0.0,0.0,0.0,0.0,3.5
4.7,1.2510000000000003,1.0425000000000004,1008.3915833333334,216.83333333333334,0.0,0.0,0.0,0.0,4.751
5.9,1.2489999999999997,1.0408333333333328,1009.78325,218.5,41.416666666666664,0.0,0.0,0.0,6.0
7.1,1.2510000000000003,1.0425000000000002,999.229916666667,220.41666666666666,190.75,0.0,0.0,0.0,7.251
8.2,0.9989999999999997,0.9081818181818174,1010.5663636363636,226.72727272727272,207.63636363636363,0.0,0.0,0.0,8.25
9.3,1.25,1.1363636363636367,1006.010909090909,455.3636363636364,215.1818181818182,0.0,0.0,0.0,9.5
10.5,0.6750000000000007,0.5625000000000009,1015.9549999999999,546.75,215.5,0.0,0.0,0.0,10.175
11.7,0.20569999999999844,0.17141666666666522,996.2455833333333,521.0,226.33333333333334,0.0,0.0,0.0,10.3807
12.8,0.2060000000000013,0.1872727272727285,1003.186818181818,496.6363636363636,422.0,110.45454545454545,0.0,0.0,10.5867
14.0,0.16489999999999938,0.13741666666666624,1013.6808333333335,480.5,475.0833333333333,243.33333333333334,0.0,0.0,10.7516
15.2,0.20620000000000083,0.17183333333333387,1017.2416666666668,480.0833333333333,463.1666666666667,251.16666666666666,0.0,0.0,10.9578
16.4,0.20639999999999858,0.17199999999999893,1018.0816666666666,478.0,142.83333333333334,253.08333333333334,0.0,0.0,11.1642
17.5,0.16490000000000116,0.14990909090909177,1017.0281818181819,477.0,0.0,254.36363636363637,0.0,0.0,11.3291
18.7,0.20640000000000036,0.1720000000000004,1013.0700000000002,477.0,0.0,254.66666666666666,0.0,0.0,11.5355
19.9,0.5324999999999989,0.4437499999999993,1009.7008333333333,474.4166666666667,0.0,360.0,0.0,0.0,12.068
21.0,0.5,0.454545454545454,1007.6027272727271,468.54545454545456,0.0,629.4545454545455,0.0,0.0,12.568
22.2,0.625,0.5208333333333336,1004.0331666666667,471.4166666666667,0.0,800.8333333333334,0.0,0.0,13.193
23.4,0.6125000000000007,0.5104166666666675,1018.9158333333334,475.25,0.0,790.5833333333334,0.0,0.0,13.8055
24.5,0.19870000000000054,0.1806363636363639,1018.5881818181817,477.1818181818182,0.0,703.0909090909091,0.0,0.0,14.0042
25.7,0.20599999999999952,0.17166666666666636,1013.31,476.5833333333333,0.0,550.1666666666666,0.0,0.0,14.2102
26.9,0.20589999999999975,0.17158333333333323,1010.6675,474.0833333333333,0.0,505.1666666666667,0.0,0.0,14.4161
28.0,0.1647999999999996,0.14981818181818127,1007.2172727272729,472.72727272727275,0.0,488.72727272727275,0.0,0.0,14.5809
29.2,0.20589999999999975,0.17158333333333323,999.93925,473.25,0.0,485.1666666666667,0.0,0.0,14.7868
30.4,0.20560000000000045,0.1713333333333338,985.1331666666665,396.8333333333333,0.0,217.16666666666666,121.08333333333333,0.0,14.9924
31.5,0.16440000000000055,0.14945454545454576,983.8080000000001,48.81818181818182,0.0,2.727272727272727,398.3636363636364,0.0,15.1568
32.7,0.2051999999999996,0.1710000000000003,1001.6442500000002,0.0,0.0,0.0,526.6666666666666,0.0,15.362
33.9,0.20529999999999937,0.1710833333333324,1012.6574999999999,0.0,0.0,0.0,617.75,0.0,15.5673
35.1,0.20520000000000138,0.17100000000000073,1017.3000000000002,0.0,0.0,0.0,713.0,0.0,15.7725
36.3,0.20529999999999937,0.17108333333333342,1017.0175,0.0,0.0,0.0,771.6666666666666,0.0,15.9778
37.5,0.1639999999999997,0.1366666666666661,1015.2658333333333,0.0,0.0,0.0,776.1666666666666,0.0,16.1418
38.7,0.20489999999999853,0.17074999999999937,1011.2641666666667,0.0,0.0,0.0,748.3333333333334,0.0,16.3467
39.9,0.20530000000000115,0.1710833333333339,1007.2483333333333,0.0,0.0,0.0,639.4166666666666,0.0,16.552
41.1,0.20560000000000045,0.1713333333333333,1004.3591666666667,54.583333333333336,0.0,0.0,627.25,0.0,16.7576
42.3,0.20589999999999975,0.17158333333333373,1002.1646666666667,217.91666666666666,0.0,11.166666666666666,670.6666666666666,0.0,16.9635
43.5,0.16509999999999891,0.13758333333333211,996.8400833333335,210.08333333333334,0.0,247.66666666666666,715.3333333333334,0.0,17.1286
44.7,0.20670000000000144,0.17225000000000182,984.34775,221.83333333333334,0.0,272.1666666666667,691.3333333333334,0.0,17.3353
45.9,0.2071000000000005,0.17258333333333334,982.2035000000001,221.25,0.0,271.4166666666667,581.5833333333334,0.0,17.5424
47.1,0.20720000000000027,0.1726666666666665,992.2430833333334,261.5,0.0,267.5833333333333,584.8333333333334,0.0,17.7496
