,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6329518,700.0,2023-03-25 05:19:39.772247,1039.7,0.0,0.0,0.0,669.0,0.0
1,6329518,857.939,2023-03-25 05:19:39.872247,1037.15,0.0,0.0,0.0,669.0,0.0
2,6329518,857.939,2023-03-25 05:19:39.972247,1037.15,0.0,0.0,0.0,669.0,0.0
3,6329518,1014.66,2023-03-25 05:19:40.072247,1036.43,0.0,0.0,0.0,665.0,0.25
4,6329518,1014.66,2023-03-25 05:19:40.172247,1036.43,0.0,0.0,0.0,665.0,0.25
5,6329518,1014.66,2023-03-25 05:19:40.272247,1036.43,0.0,0.0,0.0,665.0,0.25
6,6329518,1011.5,2023-03-25 05:19:40.372247,1036.26,0.0,0.0,0.0,659.0,0.5
7,6329518,1011.5,2023-03-25 05:19:40.472247,1036.26,0.0,0.0,0.0,659.0,0.5
8,6329518,998.943,2023-03-25 05:19:40.572247,1036.35,0.0,0.0,0.0,659.0,0.75
9,6329518,998.943,2023-03-25 05:19:40.672247,1036.35,0.0,0.0,0.0,659.0,0.75
10,6329518,998.943,2023-03-25 05:19:40.772247,1036.35,0.0,0.0,0.0,659.0,0.75
11,6329518,985.058,2023-03-25 05:19:40.872247,1041.44,0.0,0.0,0.0,656.0,1.0
12,6329518,985.058,2023-03-25 05:19:40.972247,1041.44,0.0,0.0,0.0,656.0,1.0
13,6329518,1001.58,2023-03-25 05:19:41.072247,1045.27,0.0,0.0,0.0,651.0,1.25
14,6329518,1001.58,2023-03-25 05:19:41.172247,1045.27,0.0,0.0,0.0,651.0,1.25
15,6329518,1001.58,2023-03-25 05:19:41.272247,1045.27,0.0,0.0,0.0,651.0,1.25
16,6329518,1005.68,2023-03-25 05:19:41.372247,1047.29,0.0,0.0,0.0,640.0,1.5
17,6329518,1005.68,2023-03-25 05:19:41.472247,1047.29,0.0,0.0,0.0,640.0,1.5
18,6329518,1010.7,2023-03-25 05:19:41.572247,1050.81,0.0,0.0,0.0,637.0,1.75
19,6329518,1010.7,2023-03-25 05:19:41.672247,1050.81,0.0,0.0,0.0,637.0,1.75
20,6329518,1010.7,2023-03-25 05:19:41.772247,1050.81,0.0,0.0,0.0,637.0,1.75
21,6329518,1013.73,2023-03-25 05:19:41.872247,1054.62,0.0,0.0,0.0,631.0,2.001
22,6329518,1013.73,2023-03-25 05:19:41.972247,1054.62,0.0,0.0,0.0,631.0,2.001
23,6329518,1021.75,2023-03-25 05:19:42.072247,1058.23,65.0,0.0,0.0,629.0,2.25
24,6329518,1021.75,2023-03-25 05:19:42.172247,1058.23,65.0,0.0,0.0,629.0,2.25
25,6329518,1021.75,2023-03-25 05:19:42.272247,1058.23,65.0,0.0,0.0,629.0,2.25
26,6329518,1018.14,2023-03-25 05:19:42.372247,1059.95,278.0,0.0,0.0,622.0,2.5
27,6329518,1018.14,2023-03-25 05:19:42.472247,1059.95,278.0,0.0,0.0,622.0,2.5
28,6329518,1025.26,2023-03-25 05:19:42.572247,1062.58,329.0,0.0,0.0,626.0,2.75
29,6329518,1025.26,2023-03-25 05:19:42.672247,1062.58,329.0,0.0,0.0,626.0,2.75
30,6329518,1025.26,2023-03-25 05:19:42.772247,1062.58,329.0,0.0,0.0,626.0,2.75
31,6329518,1025.09,2023-03-25 05:19:42.872247,1063.78,345.0,0.0,0.0,624.0,3.001
32,6329518,1025.09,2023-03-25 05:19:42.972247,1063.78,345.0,0.0,0.0,624.0,3.001
33,6329518,1014.01,2023-03-25 05:19:43.072247,1064.52,349.0,0.0,0.0,622.0,3.25
34,6329518,1014.01,2023-03-25 05:19:43.172247,1064.52,349.0,0.0,0.0,622.0,3.25
35,6329518,1014.01,2023-03-25 05:19:43.272247,1064.52,349.0,0.0,0.0,622.0,3.25
36,6329518,1008.62,2023-03-25 05:19:43.372247,1064.05,349.0,0.0,0.0,623.0,3.5
37,6329518,1008.62,2023-03-25 05:19:43.472247,1064.05,349.0,0.0,0.0,623.0,3.5
38,6329518,1017.21,2023-03-25 05:19:43.572247,1064.39,350.0,0.0,0.0,614.0,3.75
39,6329518,1017.21,2023-03-25 05:19:43.672247,1064.39,350.0,0.0,0.0,614.0,3.75
40,6329518,1017.21,2023-03-25 05:19:43.772247,1064.39,350.0,0.0,0.0,614.0,3.75
41,6329518,1019.11,2023-03-25 05:19:43.872247,1062.67,347.0,0.0,0.0,613.0,4.0
42,6329518,1019.11,2023-03-25 05:19:43.972247,1062.67,347.0,0.0,0.0,613.0,4.0
43,6329518,1021.42,2023-03-25 05:19:44.072247,1063.78,342.0,0.0,0.0,613.0,4.25
44,6329518,1021.42,2023-03-25 05:19:44.172247,1063.78,342.0,0.0,0.0,613.0,4.25
45,6329518,1021.42,2023-03-25 05:19:44.272247,1063.78,342.0,0.0,0.0,613.0,4.25
46,6329518,1024.8,2023-03-25 05:19:44.372247,1063.9,338.0,0.0,0.0,602.0,4.5
47,6329518,1024.8,2023-03-25 05:19:44.472247,1063.9,338.0,0.0,0.0,602.0,4.5
48,6329518,1027.12,2023-03-25 05:19:44.572247,1064.86,337.0,0.0,0.0,596.0,4.75
49,6329518,1027.12,2023-03-25 05:19:44.672247,1064.86,337.0,0.0,0.0,596.0,4.75
50,6329518,1027.12,2023-03-25 05:19:44.772247,1064.86,337.0,0.0,0.0,596.0,4.75
51,6329518,1026.44,2023-03-25 05:19:44.872247,1064.86,337.0,0.0,0.0,589.0,5.001
52,6329518,1026.44,2023-03-25 05:19:44.972247,1064.86,337.0,0.0,0.0,589.0,5.001
53,6329518,1024.24,2023-03-25 05:19:45.072247,1065.31,338.0,0.0,0.0,580.0,5.25
54,6329518,1024.24,2023-03-25 05:19:45.172247,1065.31,338.0,0.0,0.0,580.0,5.25
55,6329518,1024.24,2023-03-25 05:19:45.272247,1065.31,338.0,0.0,0.0,580.0,5.25
56,6329518,1012.29,2023-03-25 05:19:45.372247,1064.79,339.0,0.0,0.0,572.0,5.5
57,6329518,1012.29,2023-03-25 05:19:45.472247,1064.79,339.0,0.0,0.0,572.0,5.5
58,6329518,989.485,2023-03-25 05:19:45.572247,1065.03,337.0,0.0,0.0,556.0,5.75
59,6329518,989.485,2023-03-25 05:19:45.672247,1065.03,337.0,0.0,0.0,556.0,5.75
60,6329518,989.485,2023-03-25 05:19:45.772247,1065.03,337.0,0.0,0.0,556.0,5.75
61,6329518,995.296,2023-03-25 05:19:45.872247,1064.37,337.0,0.0,0.0,546.0,6.001
62,6329518,995.296,2023-03-25 05:19:45.972247,1064.37,337.0,0.0,0.0,546.0,6.001
63,6329518,1009.97,2023-03-25 05:19:46.072247,1062.41,337.0,0.0,0.0,545.0,6.25
64,6329518,1009.97,2023-03-25 05:19:46.172247,1062.41,337.0,0.0,0.0,545.0,6.25
65,6329518,1009.97,2023-03-25 05:19:46.272247,1062.41,337.0,0.0,0.0,545.0,6.25
66,6329518,1013.25,2023-03-25 05:19:46.372247,1061.37,337.0,0.0,0.0,542.0,6.5
67,6329518,1013.25,2023-03-25 05:19:46.472247,1061.37,337.0,0.0,0.0,542.0,6.5
