,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6328690,700.0,2023-03-24 07:32:47.299013,1059.04,0.0,0.0,0.0,595.0,0.0
1,6328690,700.0,2023-03-24 07:32:47.399013,1059.04,0.0,0.0,0.0,595.0,0.0
2,6328690,980.411,2023-03-24 07:32:47.499013,1058.5,0.0,0.0,0.0,598.0,0.25
3,6328690,980.411,2023-03-24 07:32:47.599013,1058.5,0.0,0.0,0.0,598.0,0.25
4,6328690,980.411,2023-03-24 07:32:47.699013,1058.5,0.0,0.0,0.0,598.0,0.25
5,6328690,991.904,2023-03-24 07:32:47.799013,1058.01,0.0,0.0,0.0,594.0,0.5
6,6328690,991.904,2023-03-24 07:32:47.899013,1058.01,0.0,0.0,0.0,594.0,0.5
7,6328690,992.663,2023-03-24 07:32:47.999013,1058.52,0.0,0.0,0.0,594.0,0.75
8,6328690,992.663,2023-03-24 07:32:48.099013,1058.52,0.0,0.0,0.0,594.0,0.75
9,6328690,992.663,2023-03-24 07:32:48.199013,1058.52,0.0,0.0,0.0,594.0,0.75
10,6328690,990.585,2023-03-24 07:32:48.299013,1058.4,0.0,0.0,0.0,595.0,1.001
11,6328690,990.585,2023-03-24 07:32:48.399013,1058.4,0.0,0.0,0.0,595.0,1.001
12,6328690,1000.27,2023-03-24 07:32:48.499013,1057.69,0.0,0.0,0.0,597.0,1.25
13,6328690,1000.27,2023-03-24 07:32:48.599013,1057.69,0.0,0.0,0.0,597.0,1.25
14,6328690,1000.27,2023-03-24 07:32:48.699013,1057.69,0.0,0.0,0.0,597.0,1.25
15,6328690,1003.75,2023-03-24 07:32:48.799013,1057.29,0.0,0.0,0.0,601.0,1.5
16,6328690,1003.75,2023-03-24 07:32:48.899013,1057.29,0.0,0.0,0.0,601.0,1.5
17,6328690,1008.52,2023-03-24 07:32:48.999013,1057.91,0.0,0.0,0.0,602.0,1.75
18,6328690,1008.52,2023-03-24 07:32:49.099013,1057.91,0.0,0.0,0.0,602.0,1.75
19,6328690,1008.52,2023-03-24 07:32:49.199013,1057.91,0.0,0.0,0.0,602.0,1.75
20,6328690,1005.42,2023-03-24 07:32:49.299013,1058.06,0.0,0.0,0.0,603.0,2.0
21,6328690,1005.42,2023-03-24 07:32:49.399013,1058.06,0.0,0.0,0.0,603.0,2.0
22,6328690,1008.96,2023-03-24 07:32:49.499013,1057.91,99.0,0.0,0.0,604.0,2.25
23,6328690,1008.96,2023-03-24 07:32:49.599013,1057.91,99.0,0.0,0.0,604.0,2.25
24,6328690,1008.96,2023-03-24 07:32:49.699013,1057.91,99.0,0.0,0.0,604.0,2.25
25,6328690,1010.83,2023-03-24 07:32:49.799013,1057.74,285.0,0.0,0.0,607.0,2.5
26,6328690,1010.83,2023-03-24 07:32:49.899013,1057.74,285.0,0.0,0.0,607.0,2.5
27,6328690,1011.88,2023-03-24 07:32:49.999013,1058.42,324.0,0.0,0.0,610.0,2.75
28,6328690,1011.88,2023-03-24 07:32:50.099013,1058.42,324.0,0.0,0.0,610.0,2.75
29,6328690,1011.88,2023-03-24 07:32:50.199013,1058.42,324.0,0.0,0.0,610.0,2.75
30,6328690,1011.21,2023-03-24 07:32:50.299013,1058.52,336.0,0.0,0.0,613.0,3.0
31,6328690,1011.21,2023-03-24 07:32:50.399013,1058.52,336.0,0.0,0.0,613.0,3.0
32,6328690,1007.04,2023-03-24 07:32:50.499013,1057.74,338.0,0.0,0.0,615.0,3.25
33,6328690,1007.04,2023-03-24 07:32:50.599013,1057.74,338.0,0.0,0.0,615.0,3.25
34,6328690,1007.04,2023-03-24 07:32:50.699013,1057.74,338.0,0.0,0.0,615.0,3.25
35,6328690,1006.6,2023-03-24 07:32:50.799013,1057.17,339.0,0.0,0.0,619.0,3.501
36,6328690,1006.6,2023-03-24 07:32:50.899013,1057.17,339.0,0.0,0.0,619.0,3.501
37,6328690,1007.92,2023-03-24 07:32:50.999013,1057.36,338.0,0.0,0.0,620.0,3.75
38,6328690,1007.92,2023-03-24 07:32:51.099013,1057.36,338.0,0.0,0.0,620.0,3.75
39,6328690,1007.92,2023-03-24 07:32:51.199013,1057.36,338.0,0.0,0.0,620.0,3.75
40,6328690,1008.67,2023-03-24 07:32:51.299013,1056.78,335.0,0.0,0.0,624.0,4.0
41,6328690,1008.67,2023-03-24 07:32:51.399013,1056.78,335.0,0.0,0.0,624.0,4.0
42,6328690,1009.66,2023-03-24 07:32:51.499013,1056.76,330.0,0.0,0.0,627.0,4.25
43,6328690,1009.66,2023-03-24 07:32:51.599013,1056.76,330.0,0.0,0.0,627.0,4.25
44,6328690,1009.66,2023-03-24 07:32:51.699013,1056.76,330.0,0.0,0.0,627.0,4.25
45,6328690,1010.68,2023-03-24 07:32:51.799013,1056.51,326.0,0.0,0.0,629.0,4.5
46,6328690,1010.68,2023-03-24 07:32:51.899013,1056.51,326.0,0.0,0.0,629.0,4.5
47,6328690,1010.69,2023-03-24 07:32:51.999013,1056.04,323.0,0.0,0.0,633.0,4.75
48,6328690,1010.69,2023-03-24 07:32:52.099013,1056.04,323.0,0.0,0.0,633.0,4.75
49,6328690,1010.69,2023-03-24 07:32:52.199013,1056.04,323.0,0.0,0.0,633.0,4.75
50,6328690,1009.65,2023-03-24 07:32:52.299013,1055.85,322.0,0.0,0.0,634.0,5.0
51,6328690,1009.65,2023-03-24 07:32:52.399013,1055.85,322.0,0.0,0.0,634.0,5.0
52,6328690,1007.46,2023-03-24 07:32:52.499013,1056.38,323.0,40.0,0.0,637.0,5.25
53,6328690,1007.46,2023-03-24 07:32:52.599013,1056.38,323.0,40.0,0.0,637.0,5.25
54,6328690,1007.46,2023-03-24 07:32:52.699013,1056.38,323.0,40.0,0.0,637.0,5.25
55,6328690,1004.53,2023-03-24 07:32:52.799013,1057.61,322.0,353.0,0.0,622.0,5.5
56,6328690,1004.53,2023-03-24 07:32:52.899013,1057.61,322.0,353.0,0.0,622.0,5.5
57,6328690,998.489,2023-03-24 07:32:52.999013,1059.14,319.0,370.0,0.0,623.0,5.75
58,6328690,998.489,2023-03-24 07:32:53.099013,1059.14,319.0,370.0,0.0,623.0,5.75
59,6328690,998.489,2023-03-24 07:32:53.199013,1059.14,319.0,370.0,0.0,623.0,5.75
60,6328690,1002.15,2023-03-24 07:32:53.299013,1059.7,321.0,383.0,0.0,629.0,6.0
61,6328690,1002.15,2023-03-24 07:32:53.399013,1059.7,321.0,383.0,0.0,629.0,6.0
62,6328690,1004.32,2023-03-24 07:32:53.499013,1061.31,323.0,389.0,0.0,635.0,6.25
63,6328690,1004.32,2023-03-24 07:32:53.599013,1061.31,323.0,389.0,0.0,635.0,6.25
64,6328690,1004.32,2023-03-24 07:32:53.699013,1061.31,323.0,389.0,0.0,635.0,6.25
65,6328690,1004.11,2023-03-24 07:32:53.799013,1062.06,322.0,388.0,0.0,640.0,6.5
66,6328690,1004.11,2023-03-24 07:32:53.899013,1062.06,322.0,388.0,0.0,640.0,6.5
67,6328690,1003.31,2023-03-24 07:32:53.999013,1063.03,319.0,390.0,0.0,645.0,6.75
68,6328690,1003.31,2023-03-24 07:32:54.099013,1063.03,319.0,390.0,0.0,645.0,6.75
69,6328690,1003.31,2023-03-24 07:32:54.199013,1063.03,319.0,390.0,0.0,645.0,6.75
70,6328690,1004.13,2023-03-24 07:32:54.299013,1063.63,322.0,394.0,0.0,652.0,7.001
71,6328690,1004.13,2023-03-24 07:32:54.399013,1063.63,322.0,394.0,0.0,652.0,7.001
72,6328690,1003.21,2023-03-24 07:32:54.499013,1063.78,325.0,389.0,0.0,658.0,7.25
73,6328690,1003.21,2023-03-24 07:32:54.599013,1063.78,325.0,389.0,0.0,658.0,7.25
74,6328690,1003.21,2023-03-24 07:32:54.699013,1063.78,325.0,389.0,0.0,658.0,7.25
75,6328690,1003.14,2023-03-24 07:32:54.799013,1064.15,323.0,381.0,0.0,658.0,7.5
76,6328690,1003.14,2023-03-24 07:32:54.899013,1064.15,323.0,381.0,0.0,658.0,7.5
77,6328690,1000.63,2023-03-24 07:32:54.999013,1064.13,320.0,376.0,0.0,659.0,7.75
78,6328690,1000.63,2023-03-24 07:32:55.099013,1064.13,320.0,376.0,0.0,659.0,7.75
79,6328690,1000.63,2023-03-24 07:32:55.199013,1064.13,320.0,376.0,0.0,659.0,7.75
80,6328690,997.325,2023-03-24 07:32:55.299013,1063.96,322.0,374.0,0.0,664.0,8.0
81,6328690,997.325,2023-03-24 07:32:55.399013,1063.96,322.0,374.0,0.0,664.0,8.0
82,6328690,997.704,2023-03-24 07:32:55.499013,1063.84,323.0,371.0,0.0,667.0,8.25
