,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6320269,700.0,2023-03-14 09:12:10.050,0.0,0.0,0.0,0.0,0.0,0.0
1,6320269,700.0,2023-03-14 09:12:10.150,0.0,0.0,0.0,0.0,0.0,0.0
2,6320269,700.0,2023-03-14 09:12:10.250,0.0,0.0,0.0,0.0,0.0,0.0
3,6320269,1067.68,2023-03-14 09:12:10.350,0.0,0.0,0.0,0.0,0.0,0.25
4,6320269,1067.68,2023-03-14 09:12:10.450,0.0,0.0,0.0,0.0,0.0,0.25
5,6320269,1065.17,2023-03-14 09:12:10.550,0.0,0.0,0.0,0.0,0.0,0.5
6,6320269,1065.17,2023-03-14 09:12:10.650,0.0,0.0,0.0,0.0,0.0,0.5
7,6320269,1065.17,2023-03-14 09:12:10.750,0.0,0.0,0.0,0.0,0.0,0.5
8,6320269,1051.16,2023-03-14 09:12:10.850,0.0,0.0,0.0,0.0,0.0,0.75
9,6320269,1051.16,2023-03-14 09:12:10.950,0.0,0.0,0.0,0.0,0.0,0.75
10,6320269,1044.38,2023-03-14 09:12:11.050,0.0,0.0,0.0,0.0,0.0,0.999
11,6320269,1044.38,2023-03-14 09:12:11.150,0.0,0.0,0.0,0.0,0.0,0.999
12,6320269,1044.38,2023-03-14 09:12:11.250,0.0,0.0,0.0,0.0,0.0,0.999
13,6320269,1049.24,2023-03-14 09:12:11.350,0.0,0.0,0.0,0.0,0.0,1.25
14,6320269,1049.24,2023-03-14 09:12:11.450,0.0,0.0,0.0,0.0,0.0,1.25
15,6320269,1052.49,2023-03-14 09:12:11.550,0.0,0.0,0.0,0.0,0.0,1.499
16,6320269,1052.49,2023-03-14 09:12:11.650,0.0,0.0,0.0,0.0,0.0,1.499
17,6320269,1052.49,2023-03-14 09:12:11.750,0.0,0.0,0.0,0.0,0.0,1.499
18,6320269,1057.14,2023-03-14 09:12:11.850,0.0,0.0,0.0,0.0,0.0,1.751
19,6320269,1057.14,2023-03-14 09:12:11.950,0.0,0.0,0.0,0.0,0.0,1.751
20,6320269,1052.75,2023-03-14 09:12:12.050,0.0,0.0,0.0,0.0,0.0,1.999
21,6320269,1052.75,2023-03-14 09:12:12.150,0.0,0.0,0.0,0.0,0.0,1.999
22,6320269,1052.75,2023-03-14 09:12:12.250,0.0,0.0,0.0,0.0,0.0,1.999
23,6320269,1061.46,2023-03-14 09:12:12.350,0.0,55.0,0.0,0.0,0.0,2.25
24,6320269,1061.46,2023-03-14 09:12:12.450,0.0,55.0,0.0,0.0,0.0,2.25
25,6320269,1063.24,2023-03-14 09:12:12.550,0.0,283.0,0.0,0.0,0.0,2.499
26,6320269,1063.24,2023-03-14 09:12:12.650,0.0,283.0,0.0,0.0,0.0,2.499
27,6320269,1063.24,2023-03-14 09:12:12.750,0.0,283.0,0.0,0.0,0.0,2.499
28,6320269,1065.7,2023-03-14 09:12:12.850,0.0,326.0,0.0,0.0,0.0,2.75
29,6320269,1065.7,2023-03-14 09:12:12.950,0.0,326.0,0.0,0.0,0.0,2.75
30,6320269,1062.8,2023-03-14 09:12:13.050,0.0,343.0,0.0,0.0,0.0,2.999
31,6320269,1062.8,2023-03-14 09:12:13.150,0.0,343.0,0.0,0.0,0.0,2.999
32,6320269,1062.8,2023-03-14 09:12:13.250,0.0,343.0,0.0,0.0,0.0,2.999
33,6320269,1053.88,2023-03-14 09:12:13.350,0.0,345.0,0.0,0.0,0.0,3.25
34,6320269,1053.88,2023-03-14 09:12:13.450,0.0,345.0,0.0,0.0,0.0,3.25
35,6320269,1052.51,2023-03-14 09:12:13.550,0.0,345.0,0.0,0.0,0.0,3.499
36,6320269,1052.51,2023-03-14 09:12:13.650,0.0,345.0,0.0,0.0,0.0,3.499
37,6320269,1052.51,2023-03-14 09:12:13.750,0.0,345.0,0.0,0.0,0.0,3.499
38,6320269,1056.86,2023-03-14 09:12:13.850,0.0,346.0,0.0,0.0,0.0,3.75
39,6320269,1056.86,2023-03-14 09:12:13.950,0.0,346.0,0.0,0.0,0.0,3.75
40,6320269,1057.75,2023-03-14 09:12:14.050,0.0,344.0,0.0,0.0,0.0,3.999
41,6320269,1057.75,2023-03-14 09:12:14.150,0.0,344.0,0.0,0.0,0.0,3.999
42,6320269,1057.75,2023-03-14 09:12:14.250,0.0,344.0,0.0,0.0,0.0,3.999
43,6320269,1064.06,2023-03-14 09:12:14.350,0.0,339.0,0.0,0.0,0.0,4.25
44,6320269,1064.06,2023-03-14 09:12:14.450,0.0,339.0,0.0,0.0,0.0,4.25
45,6320269,1065.82,2023-03-14 09:12:14.550,0.0,336.0,0.0,0.0,0.0,4.499
46,6320269,1065.82,2023-03-14 09:12:14.650,0.0,336.0,0.0,0.0,0.0,4.499
47,6320269,1065.82,2023-03-14 09:12:14.750,0.0,336.0,0.0,0.0,0.0,4.499
48,6320269,1066.88,2023-03-14 09:12:14.850,0.0,332.0,0.0,0.0,0.0,4.75
49,6320269,1066.88,2023-03-14 09:12:14.950,0.0,332.0,0.0,0.0,0.0,4.75
50,6320269,1066.56,2023-03-14 09:12:15.050,0.0,334.0,0.0,0.0,0.0,4.999
51,6320269,1066.56,2023-03-14 09:12:15.150,0.0,334.0,0.0,0.0,0.0,4.999
52,6320269,1066.56,2023-03-14 09:12:15.250,0.0,334.0,0.0,0.0,0.0,4.999
53,6320269,1065.23,2023-03-14 09:12:15.350,0.0,334.0,0.0,0.0,0.0,5.25
54,6320269,1065.23,2023-03-14 09:12:15.450,0.0,334.0,0.0,0.0,0.0,5.25
55,6320269,1052.45,2023-03-14 09:12:15.550,0.0,334.0,0.0,0.0,0.0,5.499
56,6320269,1052.45,2023-03-14 09:12:15.650,0.0,334.0,0.0,0.0,0.0,5.499
57,6320269,1052.45,2023-03-14 09:12:15.750,0.0,334.0,18.0,0.0,0.0,5.499
58,6320269,1039.28,2023-03-14 09:12:15.850,0.0,335.0,378.0,0.0,0.0,5.75
59,6320269,1039.28,2023-03-14 09:12:15.950,0.0,335.0,378.0,0.0,0.0,5.75
60,6320269,1047.65,2023-03-14 09:12:16.050,0.0,332.0,396.0,0.0,0.0,5.999
61,6320269,1047.65,2023-03-14 09:12:16.150,0.0,332.0,396.0,0.0,0.0,5.999
62,6320269,1047.65,2023-03-14 09:12:16.250,0.0,332.0,396.0,0.0,0.0,5.999
63,6320269,1057.3,2023-03-14 09:12:16.350,0.0,335.0,405.0,0.0,0.0,6.25
