,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6328697,700.0,2023-03-24 07:45:13.399013,1046.5,0.0,0.0,0.0,523.0,0.0
1,6328697,990.425,2023-03-24 07:45:13.499013,1046.31,0.0,0.0,0.0,524.0,0.25
2,6328697,990.425,2023-03-24 07:45:13.599013,1046.31,0.0,0.0,0.0,524.0,0.25
3,6328697,1004.71,2023-03-24 07:45:13.699013,1045.82,0.0,0.0,0.0,523.0,0.5
4,6328697,1004.71,2023-03-24 07:45:13.799013,1045.82,0.0,0.0,0.0,523.0,0.5
5,6328697,1004.71,2023-03-24 07:45:13.899013,1045.82,0.0,0.0,0.0,523.0,0.5
6,6328697,1005.84,2023-03-24 07:45:13.999013,1045.03,0.0,0.0,0.0,524.0,0.749
7,6328697,1005.84,2023-03-24 07:45:14.099013,1045.03,0.0,0.0,0.0,524.0,0.749
8,6328697,999.547,2023-03-24 07:45:14.199013,1044.37,0.0,0.0,0.0,524.0,1.0
9,6328697,999.547,2023-03-24 07:45:14.299013,1044.37,0.0,0.0,0.0,524.0,1.0
10,6328697,999.547,2023-03-24 07:45:14.399013,1044.37,0.0,0.0,0.0,524.0,1.0
11,6328697,1002.38,2023-03-24 07:45:14.499013,1042.45,0.0,0.0,0.0,523.0,1.249
12,6328697,1002.38,2023-03-24 07:45:14.599013,1042.45,0.0,0.0,0.0,523.0,1.249
13,6328697,1011.42,2023-03-24 07:45:14.699013,1041.32,0.0,0.0,0.0,524.0,1.5
14,6328697,1011.42,2023-03-24 07:45:14.799013,1041.32,0.0,0.0,0.0,524.0,1.5
15,6328697,1011.42,2023-03-24 07:45:14.899013,1041.32,0.0,0.0,0.0,524.0,1.5
16,6328697,1017.07,2023-03-24 07:45:14.999013,1040.61,0.0,0.0,0.0,523.0,1.749
17,6328697,1017.07,2023-03-24 07:45:15.099013,1040.61,0.0,0.0,0.0,523.0,1.749
18,6328697,1017.07,2023-03-24 07:45:15.199013,1040.61,0.0,0.0,0.0,523.0,1.749
19,6328697,1020.08,2023-03-24 07:45:15.299013,1039.06,0.0,0.0,0.0,521.0,2.0
20,6328697,1020.08,2023-03-24 07:45:15.399013,1039.06,0.0,0.0,0.0,521.0,2.0
21,6328697,1022.2,2023-03-24 07:45:15.499013,1037.21,66.0,0.0,0.0,522.0,2.25
22,6328697,1022.2,2023-03-24 07:45:15.599013,1037.21,66.0,0.0,0.0,522.0,2.25
23,6328697,1024.2,2023-03-24 07:45:15.699013,1036.43,281.0,0.0,0.0,523.0,2.5
24,6328697,1024.2,2023-03-24 07:45:15.799013,1036.43,281.0,0.0,0.0,523.0,2.5
25,6328697,1024.2,2023-03-24 07:45:15.899013,1036.43,281.0,0.0,0.0,523.0,2.5
26,6328697,1027.84,2023-03-24 07:45:15.999013,1036.92,322.0,0.0,0.0,524.0,2.75
27,6328697,1027.84,2023-03-24 07:45:16.099013,1036.92,322.0,0.0,0.0,524.0,2.75
28,6328697,1027.84,2023-03-24 07:45:16.199013,1036.92,322.0,0.0,0.0,524.0,2.75
29,6328697,1027.34,2023-03-24 07:45:16.299013,1038.27,337.0,0.0,0.0,525.0,3.0
30,6328697,1027.34,2023-03-24 07:45:16.399013,1038.27,337.0,0.0,0.0,525.0,3.0
31,6328697,1024.1,2023-03-24 07:45:16.499013,1050.37,341.0,0.0,0.0,524.0,3.25
32,6328697,1024.1,2023-03-24 07:45:16.599013,1050.37,341.0,0.0,0.0,524.0,3.25
33,6328697,1021.38,2023-03-24 07:45:16.699013,1049.75,341.0,0.0,0.0,526.0,3.5
34,6328697,1021.38,2023-03-24 07:45:16.799013,1049.75,341.0,0.0,0.0,526.0,3.5
35,6328697,1021.38,2023-03-24 07:45:16.899013,1049.75,341.0,0.0,0.0,526.0,3.5
36,6328697,1020.42,2023-03-24 07:45:16.999013,1051.77,340.0,0.0,0.0,524.0,3.75
37,6328697,1020.42,2023-03-24 07:45:17.099013,1051.77,340.0,0.0,0.0,524.0,3.75
38,6328697,1025.59,2023-03-24 07:45:17.199013,1052.9,339.0,0.0,0.0,525.0,4.0
39,6328697,1025.59,2023-03-24 07:45:17.299013,1052.9,339.0,0.0,0.0,525.0,4.0
40,6328697,1025.59,2023-03-24 07:45:17.399013,1052.9,339.0,0.0,0.0,525.0,4.0
41,6328697,1026.01,2023-03-24 07:45:17.499013,1057.76,334.0,0.0,0.0,527.0,4.25
42,6328697,1026.01,2023-03-24 07:45:17.599013,1057.76,334.0,0.0,0.0,527.0,4.25
43,6328697,1027.33,2023-03-24 07:45:17.699013,1057.66,331.0,0.0,0.0,530.0,4.475
44,6328697,1027.33,2023-03-24 07:45:17.799013,1057.66,331.0,0.0,0.0,530.0,4.475
45,6328697,1027.33,2023-03-24 07:45:17.899013,1057.66,331.0,0.0,0.0,530.0,4.475
46,6328697,1026.32,2023-03-24 07:45:17.999013,1053.58,327.0,0.0,0.0,532.0,4.6625
47,6328697,1026.32,2023-03-24 07:45:18.099013,1053.58,327.0,0.0,0.0,532.0,4.6625
48,6328697,1026.32,2023-03-24 07:45:18.199013,1053.58,327.0,0.0,0.0,532.0,4.6625
49,6328697,1025.18,2023-03-24 07:45:18.299013,1054.37,324.0,0.0,0.0,535.0,4.825
50,6328697,1025.18,2023-03-24 07:45:18.399013,1054.37,324.0,0.0,0.0,535.0,4.825
51,6328697,1023.67,2023-03-24 07:45:18.499013,1049.45,324.0,0.0,0.0,534.0,4.9495
52,6328697,1023.67,2023-03-24 07:45:18.599013,1049.45,324.0,0.0,0.0,534.0,4.9495
53,6328697,1023.67,2023-03-24 07:45:18.699013,1049.45,324.0,0.0,0.0,534.0,4.9495
54,6328697,1021.16,2023-03-24 07:45:18.799013,1049.77,325.0,0.0,0.0,529.0,5.0499
55,6328697,1021.16,2023-03-24 07:45:18.899013,1049.77,325.0,0.0,0.0,529.0,5.0499
