,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6321740,700.0,2023-03-16 21:04:26.804270,0.0,0.0,0.0,0.0,0.0,0.0
1,6321740,700.0,2023-03-16 21:04:26.904270,0.0,0.0,0.0,0.0,0.0,0.0
2,6321740,700.0,2023-03-16 21:04:27.004270,0.0,0.0,0.0,0.0,0.0,0.0
3,6321740,1018.77,2023-03-16 21:04:27.104270,0.0,0.0,0.0,0.0,0.0,0.25
4,6321740,1018.77,2023-03-16 21:04:27.204270,0.0,0.0,0.0,0.0,0.0,0.25
5,6321740,1018.77,2023-03-16 21:04:27.304270,0.0,0.0,0.0,0.0,0.0,0.25
6,6321740,1035.09,2023-03-16 21:04:27.404270,0.0,0.0,0.0,0.0,0.0,0.5
7,6321740,1035.09,2023-03-16 21:04:27.504270,0.0,0.0,0.0,0.0,0.0,0.5
8,6321740,1043.04,2023-03-16 21:04:27.604270,0.0,0.0,0.0,0.0,0.0,0.751
9,6321740,1043.04,2023-03-16 21:04:27.704270,0.0,0.0,0.0,0.0,0.0,0.751
10,6321740,1043.04,2023-03-16 21:04:27.804270,0.0,0.0,0.0,0.0,0.0,0.751
11,6321740,1048.89,2023-03-16 21:04:27.904270,0.0,0.0,0.0,0.0,0.0,1.0
12,6321740,1048.89,2023-03-16 21:04:28.004270,0.0,0.0,0.0,0.0,0.0,1.0
13,6321740,1050.8,2023-03-16 21:04:28.104270,0.0,0.0,0.0,0.0,0.0,1.25
14,6321740,1050.8,2023-03-16 21:04:28.204270,0.0,0.0,0.0,0.0,0.0,1.25
15,6321740,1050.8,2023-03-16 21:04:28.304270,0.0,0.0,0.0,0.0,0.0,1.25
16,6321740,1053.95,2023-03-16 21:04:28.404270,0.0,0.0,0.0,0.0,0.0,1.5
17,6321740,1053.95,2023-03-16 21:04:28.504270,0.0,0.0,0.0,0.0,0.0,1.5
18,6321740,1054.67,2023-03-16 21:04:28.604270,0.0,0.0,0.0,0.0,0.0,1.75
19,6321740,1054.67,2023-03-16 21:04:28.704270,0.0,0.0,0.0,0.0,0.0,1.75
20,6321740,1054.67,2023-03-16 21:04:28.804270,0.0,0.0,0.0,0.0,0.0,1.75
21,6321740,1050.28,2023-03-16 21:04:28.904270,0.0,0.0,0.0,0.0,0.0,2.0
22,6321740,1050.28,2023-03-16 21:04:29.004270,0.0,0.0,0.0,0.0,0.0,2.0
23,6321740,1052.03,2023-03-16 21:04:29.104270,0.0,49.0,0.0,0.0,0.0,2.251
24,6321740,1052.03,2023-03-16 21:04:29.204270,0.0,49.0,0.0,0.0,0.0,2.251
25,6321740,1052.03,2023-03-16 21:04:29.304270,0.0,49.0,0.0,0.0,0.0,2.251
26,6321740,1045.69,2023-03-16 21:04:29.404270,0.0,278.0,0.0,0.0,0.0,2.5
27,6321740,1045.69,2023-03-16 21:04:29.504270,0.0,278.0,0.0,0.0,0.0,2.5
28,6321740,1035.78,2023-03-16 21:04:29.604270,0.0,323.0,0.0,0.0,0.0,2.75
29,6321740,1035.78,2023-03-16 21:04:29.704270,0.0,323.0,0.0,0.0,0.0,2.75
30,6321740,1035.78,2023-03-16 21:04:29.804270,0.0,323.0,0.0,0.0,0.0,2.75
31,6321740,1033.25,2023-03-16 21:04:29.904270,0.0,337.0,0.0,0.0,0.0,3.001
32,6321740,1033.25,2023-03-16 21:04:30.004270,0.0,337.0,0.0,0.0,0.0,3.001
33,6321740,1035.23,2023-03-16 21:04:30.104270,0.0,341.0,0.0,0.0,0.0,3.25
34,6321740,1035.23,2023-03-16 21:04:30.204270,0.0,341.0,0.0,0.0,0.0,3.25
35,6321740,1035.23,2023-03-16 21:04:30.304270,0.0,341.0,0.0,0.0,0.0,3.25
36,6321740,1036.87,2023-03-16 21:04:30.404270,0.0,341.0,0.0,0.0,0.0,3.5
37,6321740,1036.87,2023-03-16 21:04:30.504270,0.0,341.0,0.0,0.0,0.0,3.5
38,6321740,1041.52,2023-03-16 21:04:30.604270,0.0,342.0,0.0,0.0,0.0,3.75
39,6321740,1041.52,2023-03-16 21:04:30.704270,0.0,342.0,0.0,0.0,0.0,3.75
40,6321740,1041.52,2023-03-16 21:04:30.804270,0.0,342.0,0.0,0.0,0.0,3.75
41,6321740,1043.33,2023-03-16 21:04:30.904270,0.0,340.0,0.0,0.0,0.0,4.0
42,6321740,1043.33,2023-03-16 21:04:31.004270,0.0,340.0,0.0,0.0,0.0,4.0
43,6321740,1044.74,2023-03-16 21:04:31.104270,0.0,337.0,0.0,0.0,0.0,4.25
44,6321740,1044.74,2023-03-16 21:04:31.204270,0.0,337.0,0.0,0.0,0.0,4.25
45,6321740,1044.74,2023-03-16 21:04:31.304270,0.0,337.0,0.0,0.0,0.0,4.25
46,6321740,1043.47,2023-03-16 21:04:31.404270,0.0,333.0,0.0,0.0,0.0,4.5
47,6321740,1043.47,2023-03-16 21:04:31.504270,0.0,333.0,0.0,0.0,0.0,4.5
