,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6211287,700.748,2022-08-05 07:05:33.428265,0.0,0.0,0.0,0.0,0.0,0.0
1,6211287,700.748,2022-08-05 07:05:33.528265,0.0,0.0,0.0,0.0,0.0,0.0
2,6211287,789.36,2022-08-05 07:05:33.628265,0.0,0.0,0.0,0.0,0.0,0.25
3,6211287,789.36,2022-08-05 07:05:33.728265,0.0,0.0,0.0,0.0,0.0,0.25
4,6211287,914.395,2022-08-05 07:05:33.828265,0.0,0.0,0.0,0.0,0.0,0.5
5,6211287,914.395,2022-08-05 07:05:33.928265,0.0,0.0,0.0,0.0,0.0,0.5
6,6211287,914.395,2022-08-05 07:05:34.028265,0.0,0.0,0.0,0.0,0.0,0.5
7,6211287,952.763,2022-08-05 07:05:34.128265,0.0,0.0,0.0,0.0,0.0,0.75
8,6211287,952.763,2022-08-05 07:05:34.228265,0.0,0.0,0.0,0.0,0.0,0.75
9,6211287,988.155,2022-08-05 07:05:34.328265,0.0,0.0,0.0,0.0,0.0,1.0
10,6211287,988.155,2022-08-05 07:05:34.428265,0.0,0.0,0.0,0.0,0.0,1.0
11,6211287,988.155,2022-08-05 07:05:34.528265,0.0,0.0,0.0,0.0,0.0,1.0
12,6211287,1002.33,2022-08-05 07:05:34.628265,0.0,0.0,0.0,0.0,0.0,1.25
13,6211287,1002.33,2022-08-05 07:05:34.728265,0.0,0.0,0.0,0.0,0.0,1.25
14,6211287,1002.33,2022-08-05 07:05:34.828265,0.0,0.0,0.0,0.0,0.0,1.5
15,6211287,1016.77,2022-08-05 07:05:34.928265,0.0,0.0,0.0,0.0,0.0,1.5
16,6211287,1016.77,2022-08-05 07:05:35.028265,0.0,0.0,0.0,0.0,0.0,1.5
17,6211287,1022.31,2022-08-05 07:05:35.128265,0.0,0.0,0.0,0.0,0.0,1.75
18,6211287,1022.31,2022-08-05 07:05:35.228265,0.0,0.0,0.0,0.0,0.0,1.75
19,6211287,1022.31,2022-08-05 07:05:35.328265,0.0,0.0,0.0,0.0,0.0,1.75
20,6211287,1028.27,2022-08-05 07:05:35.428265,0.0,0.0,0.0,0.0,0.0,1.999
21,6211287,1028.27,2022-08-05 07:05:35.528265,0.0,0.0,0.0,0.0,0.0,1.999
22,6211287,1031.22,2022-08-05 07:05:35.628265,0.0,0.0,0.0,0.0,0.0,2.25
23,6211287,1031.22,2022-08-05 07:05:35.728265,0.0,0.0,0.0,0.0,0.0,2.25
24,6211287,1031.22,2022-08-05 07:05:35.828265,0.0,0.0,0.0,0.0,0.0,2.25
25,6211287,1033.44,2022-08-05 07:05:35.928265,0.0,0.0,0.0,0.0,0.0,2.5
26,6211287,1033.44,2022-08-05 07:05:36.028265,0.0,0.0,0.0,0.0,0.0,2.5
27,6211287,1034.14,2022-08-05 07:05:36.128265,0.0,105.0,0.0,0.0,0.0,2.75
28,6211287,1034.14,2022-08-05 07:05:36.228265,0.0,105.0,0.0,0.0,0.0,2.75
29,6211287,1034.14,2022-08-05 07:05:36.328265,0.0,105.0,0.0,0.0,0.0,2.75
30,6211287,1032.93,2022-08-05 07:05:36.428265,0.0,293.0,0.0,0.0,0.0,3.0
31,6211287,1032.93,2022-08-05 07:05:36.528265,0.0,293.0,0.0,0.0,0.0,3.0
32,6211287,1031.16,2022-08-05 07:05:36.628265,0.0,333.0,0.0,0.0,0.0,3.25
33,6211287,1031.16,2022-08-05 07:05:36.728265,0.0,333.0,0.0,0.0,0.0,3.25
34,6211287,1028.19,2022-08-05 07:05:36.828265,0.0,346.0,0.0,0.0,0.0,3.5
35,6211287,1028.19,2022-08-05 07:05:36.928265,0.0,346.0,0.0,0.0,0.0,3.5
36,6211287,1028.19,2022-08-05 07:05:37.028265,0.0,346.0,0.0,0.0,0.0,3.5
37,6211287,1027.58,2022-08-05 07:05:37.128265,0.0,350.0,0.0,0.0,0.0,3.75
38,6211287,1027.58,2022-08-05 07:05:37.228265,0.0,350.0,0.0,0.0,0.0,3.75
39,6211287,1027.58,2022-08-05 07:05:37.328265,0.0,350.0,0.0,0.0,0.0,3.75
40,6211287,1028.11,2022-08-05 07:05:37.428265,0.0,349.0,0.0,0.0,0.0,4.0
41,6211287,1028.11,2022-08-05 07:05:37.528265,0.0,349.0,0.0,0.0,0.0,4.0
42,6211287,1029.21,2022-08-05 07:05:37.628265,0.0,346.0,0.0,0.0,0.0,4.25
43,6211287,1029.21,2022-08-05 07:05:37.728265,0.0,346.0,0.0,0.0,0.0,4.25
44,6211287,1029.21,2022-08-05 07:05:37.828265,0.0,346.0,0.0,0.0,0.0,4.25
