tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.1,1.249,1.0408333333333335,973.9989999999999,0.0,0.0,0.0,627.1666666666666,0.0,1.249
2.2,1.0,0.9090909090909092,997.1359090909092,9.454545454545455,0.0,0.0,619.0909090909091,0.0,2.249
3.3,1.25,1.1363636363636362,1016.1027272727272,301.54545454545456,0.0,0.0,609.6363636363636,0.0,3.499
4.4,0.9999999999999996,0.9090909090909086,1009.3281818181817,346.90909090909093,0.0,0.0,600.2727272727273,0.0,4.499
5.5,1.25,1.1363636363636367,1022.5154545454544,337.1818181818182,0.0,0.0,595.3636363636364,0.0,5.749
6.6,1.0,0.9090909090909086,999.0321818181818,334.1818181818182,0.0,0.0,601.0909090909091,0.0,6.749
7.7,1.0,0.9090909090909094,1014.3754545454547,335.09090909090907,0.0,0.0,596.5454545454545,0.0,7.749
8.8,1.2500000000000009,1.1363636363636367,1009.1701818181821,336.72727272727275,0.0,0.0,566.7272727272727,0.0,8.999
9.9,0.9007499999999986,0.8188636363636353,1016.4854545454546,408.72727272727275,0.0,0.0,540.6363636363636,0.0,9.89975
11.0,0.6492500000000003,0.5902272727272733,1012.8129090909092,521.9090909090909,0.0,234.54545454545453,506.09090909090907,0.0,10.549
12.1,0.5,0.4545454545454547,1001.463818181818,601.2727272727273,0.0,392.45454545454544,465.6363636363636,0.0,11.049
13.2,0.5,0.454545454545454,1020.957272727273,564.8181818181819,0.0,407.54545454545456,451.6363636363636,0.0,11.549
14.3,0.625,0.5681818181818183,1017.5909090909092,553.6363636363636,0.0,406.54545454545456,448.27272727272725,0.0,12.174
15.4,0.5,0.4545454545454547,1011.83,551.9090909090909,0.0,400.09090909090907,447.0,0.0,12.674
16.5,0.625,0.5681818181818175,1001.7687272727272,538.2727272727273,0.0,397.6363636363636,439.45454545454544,0.0,13.299
17.6,0.5,0.4545454545454554,1019.1527272727271,531.8181818181819,0.0,387.1818181818182,407.90909090909093,0.0,13.799
18.7,0.5,0.454545454545454,1018.6245454545456,301.09090909090907,0.0,372.3636363636364,402.90909090909093,0.0,14.299
19.8,0.5750000000000011,0.5227272727272747,1012.5363636363637,8.818181818181818,0.0,372.6363636363636,399.6363636363636,0.0,14.874
20.9,0.16359999999999886,0.1487272727272715,997.3998181818181,0.0,0.0,374.6363636363636,400.6363636363636,0.0,15.0376
22.0,0.2038000000000011,0.18527272727272803,983.0606363636361,0.0,0.0,286.09090909090907,397.45454545454544,0.0,15.2414
23.1,0.16269999999999918,0.14790909090909046,995.9611818181819,0.0,0.0,19.09090909090909,394.8181818181818,0.0,15.4041
24.2,0.16249999999999964,0.1477272727272722,1010.4563636363636,0.0,0.0,0.0,456.0,0.0,15.5666
25.3,0.20300000000000118,0.18454545454545598,1016.9409090909091,0.0,0.0,0.0,628.7272727272727,0.0,15.7696
26.4,0.1617999999999995,0.14709090909090844,1018.5363636363636,0.0,0.0,0.0,687.5454545454545,0.0,15.9314
27.5,0.20289999999999964,0.1844545454545449,1021.1081818181817,0.0,0.0,0.0,680.0,0.0,16.1343
28.6,0.16270000000000095,0.14790909090909207,1019.6854545454545,0.0,0.0,0.0,607.4545454545455,0.0,16.297
29.7,0.16259999999999764,0.1478181818181795,1020.2209090909091,0.0,0.0,0.0,534.0909090909091,0.0,16.4596
30.8,0.20310000000000272,0.18463636363636646,1016.81,0.0,0.0,0.0,512.8181818181819,0.0,16.6627
