posicion,temperatura
0.0,1113.679543
0.09798994975,1121.338608
0.1959798995,1124.684268
0.2939698492,1125.289589
0.391959799,1122.675785
0.4899497487,1123.641979
0.5879396985,1126.824438
0.6859296482,1121.691669
0.783919598,1120.2631
0.8819095477,1119.278311
0.9798994975,1118.883506
1.077889447,1113.503828
1.175879397,1116.146454
1.273869347,1109.069232
1.371859296,1106.157437
1.469849246,1109.205684
1.567839196,1105.628725
1.665829146,1099.358439
1.763819095,1099.041949
1.861809045,1101.211815
1.959798995,1100.851389
2.057788945,1101.770819
2.155778894,1103.921875
2.253768844,1102.136936
2.351758794,1103.029271
2.449748744,1102.851074
2.547738693,1101.194288
2.645728643,1096.919693
2.743718593,1098.731049
2.841708543,1095.738981
2.939698492,1091.137753
3.037688442,1092.149813
3.135678392,1090.814463
3.233668342,1085.844996
3.331658291,1083.023233
3.429648241,1084.780619
3.527638191,1087.187808
3.625628141,1087.376625
3.72361809,1090.334424
3.82160804,1092.878516
3.91959799,1093.425427
4.01758794,1095.42197
4.115577889,1095.234985
4.213567839,1093.97055
4.311557789,1092.675229
4.409547739,1095.872336
4.507537688,1092.021561
4.605527638,1091.280578
4.703517588,1091.102735
4.801507538,1090.474413
4.899497487,1086.449922
4.997487437,1086.491843
5.095477387,1088.832369
5.193467337,1088.635168
5.291457286,1090.396952
5.389447236,1094.105711
5.487437186,1094.36797
5.585427136,1095.370549
5.683417085,1096.740159
5.781407035,1098.742787
5.879396985,1097.652387
5.977386935,1099.550179
6.075376884,1099.43422
6.173366834,1099.035051
6.271356784,1100.875982
6.369346734,1103.397713
6.467336683,1100.410811
6.565326633,1100.094899
6.663316583,1099.998919
6.761306533,1100.446996
6.859296482,1100.534343
6.957286432,1102.544797
7.055276382,1102.772322
7.153266332,1102.214775
7.251256281,1103.163092
7.349246231,1102.934604
7.447236181,1102.553325
7.545226131,1100.968045
7.64321608,1101.126857
7.74120603,1101.606966
7.83919598,1102.930491
7.93718593,1105.623175
8.035175879,1102.791025
8.133165829,1101.868793
8.231155779,1101.026924
8.329145729,1100.979997
8.427135678,1102.559606
8.525125628,1101.589161
8.623115578,1102.71639
8.721105528,1101.774231
8.819095477,1102.238091
8.917085427,1101.526244
9.015075377,1100.628481
9.113065327,1100.642346
9.211055276,1098.747274
9.309045226,1100.181981
9.407035176,1100.408986
9.505025126,1101.502608
9.603015075,1100.071655
9.701005025,1098.367692
9.798994975,1098.968425
9.896984925,1097.620874
9.994974874,1099.437834
10.09296482,1098.168416
10.19095477,1096.002308
10.28894472,1096.486897
10.38693467,1096.092403
10.48492462,1096.808711
10.58291457,1094.96918
10.68090452,1094.577413
10.77889447,1092.988838
10.87688442,1093.754092
10.97487437,1093.620228
11.07286432,1094.90478
11.17085427,1093.561829
11.26884422,1092.720085
11.36683417,1093.074503
11.46482412,1092.312826
11.56281407,1092.776205
11.66080402,1091.169158
11.75879397,1090.853052
11.85678392,1091.608222
11.95477387,1090.978
12.05276382,1091.344277
12.15075377,1089.005971
12.24874372,1087.962042
12.34673367,1088.400625
12.44472362,1088.34235
12.54271357,1088.805532
12.64070352,1087.636821
12.73869347,1087.837836
12.83668342,1087.910759
12.93467337,1086.894447
13.03266332,1087.426594
13.13065327,1087.402878
13.22864322,1087.704168
13.32663317,1087.326675
13.42462312,1087.511533
13.52261307,1087.883901
13.62060302,1086.765276
13.71859296,1087.999949
13.81658291,1086.778374
13.91457286,1087.301393
14.01256281,1087.233528
14.11055276,1087.425828
14.20854271,1087.211968
14.30653266,1086.368681
14.40452261,1087.60535
14.50251256,1086.151542
14.60050251,1086.545885
14.69849246,1086.781727
14.79648241,1086.811547
14.89447236,1087.022178
14.99246231,1086.147506
15.09045226,1087.335787
15.18844221,1086.033082
15.28643216,1086.927304
15.38442211,1086.653379
15.48241206,1086.495043
15.58040201,1086.905915
15.67839196,1085.56541
15.77638191,1086.704461
15.87437186,1085.222278
15.97236181,1085.011333
16.07035176,1084.590934
16.16834171,1082.65484
16.26633166,1081.89697
16.36432161,1080.178233
16.46231156,1079.447146
16.56030151,1078.165543
16.65829146,1077.029685
16.75628141,1076.931826
16.85427136,1074.624889
16.95226131,1074.509806
17.05025126,1073.83174
17.14824121,1072.897492
17.24623116,1073.347254
17.34422111,1073.187009
17.44221106,1073.896474
17.54020101,1072.594077
17.63819095,1073.815541
17.7361809,1072.274795
17.83417085,1072.077921
17.9321608,1072.017459
18.03015075,1071.069663
18.1281407,1072.363264
18.22613065,1070.364351
18.3241206,1071.464099
18.42211055,1070.246169
18.5201005,1069.764365
18.61809045,1070.708776
18.7160804,1068.126359
18.81407035,1071.643527
18.9120603,1069.294439
19.01005025,1072.674303
19.1080402,1073.151604
19.20603015,1072.592662
19.3040201,1074.769437
19.40201005,1073.012659
19.5,1068.844793
