posicion,temperatura
0.0,861.2087155
0.09798994975,863.5791285
0.1959798995,865.4457491
0.2939698492,864.681505
0.391959799,867.784673
0.4899497487,864.8910659
0.5879396985,866.5988254
0.6859296482,864.5672643
0.783919598,868.1475531
0.8819095477,863.8924578
0.9798994975,868.7439039
1.077889447,864.3703587
1.175879397,868.5222247
1.273869347,863.8832987
1.371859296,869.4378335
1.469849246,864.2786156
1.567839196,868.3040481
1.665829146,864.9429305
1.763819095,870.1738218
1.861809045,865.1297605
1.959798995,870.5386449
2.057788945,866.0443777
2.155778894,869.3839639
2.253768844,865.1525437
2.351758794,871.1177706
2.449748744,865.2373372
2.547738693,870.4987402
2.645728643,865.781485
2.743718593,871.178979
2.841708543,867.766046
2.939698492,871.0166769
3.037688442,869.0413642
3.135678392,869.1558191
3.233668342,869.7237757
3.331658291,868.7331775
3.429648241,870.5339152
3.527638191,868.7608739
3.625628141,870.6567816
3.72361809,869.0891173
3.82160804,872.7782602
3.91959799,870.7237263
4.01758794,873.45502
4.115577889,870.7933109
4.213567839,875.022449
4.311557789,872.1774803
4.409547739,879.8950663
4.507537688,873.6374444
4.605527638,881.7050763
4.703517588,877.497448
4.801507538,885.749742
4.899497487,876.619822
4.997487437,886.5987317
5.095477387,880.771294
5.193467337,889.3905411
5.291457286,884.0055973
5.389447236,894.0481596
5.487437186,887.4953338
5.585427136,896.1582175
5.683417085,889.8113287
5.781407035,897.6820153
5.879396985,892.0282869
5.977386935,903.3975016
6.075376884,897.5611348
6.173366834,903.9252414
6.271356784,902.0498699
6.369346734,906.0186895
6.467336683,903.0338879
6.565326633,903.6390165
6.663316583,904.592364
6.761306533,905.5572081
6.859296482,906.627466
6.957286432,907.9005384
7.055276382,909.1319581
7.153266332,909.5325343
7.251256281,910.1425587
7.349246231,909.5218948
7.447236181,911.6497358
7.545226131,910.8046085
7.64321608,916.5051928
7.74120603,912.4342433
7.83919598,918.7512743
7.93718593,914.9713863
8.035175879,920.080445
8.133165829,913.2501961
8.231155779,918.5724225
8.329145729,915.4886525
8.427135678,920.3459133
8.525125628,917.278761
8.623115578,921.6282982
8.721105528,919.9912574
8.819095477,922.664734
8.917085427,921.122873
9.015075377,922.560346
9.113065327,922.9279508
9.211055276,925.400251
9.309045226,926.1423167
9.407035176,925.2173062
9.505025126,926.7126182
9.603015075,923.298562
9.701005025,927.288038
9.798994975,921.7332888
9.896984925,926.7233588
9.994974874,920.7297061
10.09296482,924.8758417
10.19095477,918.4413958
10.28894472,922.6921896
10.38693467,916.1128381
10.48492462,920.9641436
10.58291457,916.8191831
10.68090452,922.8523542
10.77889447,916.6424333
10.87688442,923.737986
10.97487437,917.6412225
11.07286432,922.8443837
11.17085427,917.414537
11.26884422,923.8343706
11.36683417,918.9361767
11.46482412,924.7871206
11.56281407,919.9987304
11.66080402,924.4431712
11.75879397,919.293554
11.85678392,923.0359851
11.95477387,918.3660576
12.05276382,921.6763737
12.15075377,919.5802308
12.24874372,922.7226857
12.34673367,920.5819057
12.44472362,922.7420103
12.54271357,921.0628205
12.64070352,922.353214
12.73869347,920.3562293
12.83668342,921.5362782
12.93467337,921.12741
13.03266332,921.6562997
13.13065327,921.6833005
13.22864322,921.3047472
13.32663317,920.6973077
13.42462312,919.7576139
13.52261307,919.5406489
13.62060302,918.3571248
13.71859296,918.7984026
13.81658291,918.8164627
13.91457286,920.0391705
14.01256281,918.1911938
14.11055276,919.7128112
14.20854271,917.6311431
14.30653266,918.0156116
14.40452261,915.5939672
14.50251256,918.0761388
14.60050251,915.2969357
14.69849246,917.9217448
14.79648241,914.6530193
14.89447236,917.3475824
14.99246231,913.9405719
15.09045226,917.2838386
15.18844221,913.7219506
15.28643216,916.6052845
15.38442211,913.8823279
15.48241206,917.2573952
15.58040201,912.8367378
15.67839196,916.1468912
15.77638191,911.775241
15.87437186,914.6208245
15.97236181,910.2492458
16.07035176,913.1345361
16.16834171,908.6550123
16.26633166,910.6141857
16.36432161,906.7446353
16.46231156,909.0389248
16.56030151,906.6099522
16.65829146,909.2073874
16.75628141,908.4363219
16.85427136,909.2971266
16.95226131,909.1749217
17.05025126,909.7323693
17.14824121,909.8835824
17.24623116,910.0285619
17.34422111,910.0010332
17.44221106,910.2183408
17.54020101,909.1156476
17.63819095,908.4675365
17.7361809,906.102227
17.83417085,904.7478331
17.9321608,903.8978981
18.03015075,903.1643054
18.1281407,903.5378311
18.22613065,902.9297629
18.3241206,904.9622541
18.42211055,902.9817769
18.5201005,904.6482479
18.61809045,903.235508
18.7160804,905.3242794
18.81407035,904.4066506
18.9120603,904.8780357
19.01005025,903.838363
19.1080402,903.5141446
19.20603015,901.2449063
19.3040201,900.2041982
19.40201005,897.0187318
19.5,896.210659
