posicion,temperatura
0.0,1051.79226
0.09798994975,1058.929009
0.1959798995,1059.580668
0.2939698492,1059.952817
0.391959799,1057.518364
0.4899497487,1058.757433
0.5879396985,1059.883943
0.6859296482,1058.293623
0.783919598,1061.353705
0.8819095477,1063.18547
0.9798994975,1059.068712
1.077889447,1056.592027
1.175879397,1055.761755
1.273869347,1055.126165
1.371859296,1053.927722
1.469849246,1056.421103
1.567839196,1057.078736
1.665829146,1057.662173
1.763819095,1055.868208
1.861809045,1056.81017
1.959798995,1054.769312
2.057788945,1055.570457
2.155778894,1056.071825
2.253768844,1056.024662
2.351758794,1057.639453
2.449748744,1060.834688
2.547738693,1061.138765
2.645728643,1056.47871
2.743718593,1055.970861
2.841708543,1057.329684
2.939698492,1058.665672
3.037688442,1057.471897
3.135678392,1059.336411
3.233668342,1062.231257
3.331658291,1061.790301
3.429648241,1065.986287
3.527638191,1063.449227
3.625628141,1063.729536
3.72361809,1065.634198
3.82160804,1069.309468
3.91959799,1068.992385
4.01758794,1071.814089
4.115577889,1073.514624
4.213567839,1071.351177
4.311557789,1070.982001
4.409547739,1069.942889
4.507537688,1071.199391
4.605527638,1069.958588
4.703517588,1071.105194
4.801507538,1072.026851
4.899497487,1070.098657
4.997487437,1071.424446
5.095477387,1071.400865
5.193467337,1072.500078
5.291457286,1074.139818
5.389447236,1077.559143
5.487437186,1077.705567
5.585427136,1081.103426
5.683417085,1082.189881
5.781407035,1085.576591
5.879396985,1080.61028
5.977386935,1082.878353
6.075376884,1083.673201
6.173366834,1084.402195
6.271356784,1082.94313
6.369346734,1083.486358
6.467336683,1084.3977
6.565326633,1082.584077
6.663316583,1085.971925
6.761306533,1082.939674
6.859296482,1085.111703
6.957286432,1088.353792
7.055276382,1090.570426
7.153266332,1090.869331
7.251256281,1093.789202
7.349246231,1096.226601
7.447236181,1091.459567
7.545226131,1092.628912
7.64321608,1091.338073
7.74120603,1092.200897
7.83919598,1090.694003
7.93718593,1093.302183
8.035175879,1091.362518
8.133165829,1088.554251
8.231155779,1089.540512
8.329145729,1086.295615
8.427135678,1088.825578
8.525125628,1089.444169
8.623115578,1090.914246
8.721105528,1089.70323
8.819095477,1094.300102
8.917085427,1095.387597
9.015075377,1094.050661
9.113065327,1091.790601
9.211055276,1094.465872
9.309045226,1094.68646
9.407035176,1094.888012
9.505025126,1096.431328
9.603015075,1097.20221
9.701005025,1100.505821
9.798994975,1099.545993
9.896984925,1100.174803
9.994974874,1097.812993
10.09296482,1097.333952
10.19095477,1095.875072
10.28894472,1095.76682
10.38693467,1093.820493
10.48492462,1097.66775
10.58291457,1093.788154
10.68090452,1089.38076
10.77889447,1089.12552
10.87688442,1086.398982
10.97487437,1087.210126
11.07286432,1084.311396
11.17085427,1090.071638
11.26884422,1089.773652
11.36683417,1092.821561
11.46482412,1093.168367
11.56281407,1088.604868
11.66080402,1089.136035
11.75879397,1087.596907
11.85678392,1091.277816
11.95477387,1086.520137
12.05276382,1092.25221
12.15075377,1087.265395
12.24874372,1087.544739
12.34673367,1084.094289
12.44472362,1082.177632
12.54271357,1081.582314
12.64070352,1081.989464
12.73869347,1087.55902
12.83668342,1085.862971
12.93467337,1093.178168
13.03266332,1089.877721
13.13065327,1095.831447
13.22864322,1089.156653
13.32663317,1091.621459
13.42462312,1089.667591
13.52261307,1089.302655
13.62060302,1093.485934
13.71859296,1088.546885
13.81658291,1091.640674
13.91457286,1084.170086
14.01256281,1088.638856
14.11055276,1081.905672
14.20854271,1084.499665
14.30653266,1082.826407
14.40452261,1084.063199
14.50251256,1087.021967
14.60050251,1085.818562
14.69849246,1092.475456
14.79648241,1087.722115
14.89447236,1097.299752
14.99246231,1091.458917
15.09045226,1096.42105
15.18844221,1095.681147
15.28643216,1097.475918
15.38442211,1099.089751
15.48241206,1098.049342
15.58040201,1105.874878
15.67839196,1100.239028
15.77638191,1105.685695
15.87437186,1102.460555
15.97236181,1106.043884
16.07035176,1103.609358
16.16834171,1104.689164
16.26633166,1104.396211
16.36432161,1104.747725
16.46231156,1108.724697
16.56030151,1103.705124
16.65829146,1107.666654
16.75628141,1104.427203
16.85427136,1109.390187
16.95226131,1104.112435
17.05025126,1105.856621
17.14824121,1103.817647
17.24623116,1106.063877
17.34422111,1105.167488
17.44221106,1104.006383
17.54020101,1104.280606
17.63819095,1103.094202
17.7361809,1105.304092
17.83417085,1100.854683
17.9321608,1100.609603
18.03015075,1098.561903
18.1281407,1098.495024
18.22613065,1096.956377
18.3241206,1094.553261
18.42211055,1094.581597
18.5201005,1091.560883
18.61809045,1096.022171
18.7160804,1090.481942
18.81407035,1092.347742
18.9120603,1088.794828
19.01005025,1090.823732
19.1080402,1087.41361
19.20603015,1085.28293
19.3040201,1086.199885
19.40201005,1082.616652
19.5,1078.269625
