,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6211356,700.0,2022-08-05 09:22:41.905363,,,,,,0.0
1,6211356,700.0,2022-08-05 09:22:42.005363,,,,,,0.0
2,6211356,700.0,2022-08-05 09:22:42.105363,,,,,,0.0
3,6211356,773.413,2022-08-05 09:22:42.205363,,,,,,0.25
4,6211356,773.413,2022-08-05 09:22:42.305363,,,,,,0.25
5,6211356,922.171,2022-08-05 09:22:42.405363,,0.0,,,,0.5
6,6211356,922.171,2022-08-05 09:22:42.505363,,0.0,,,,0.5
7,6211356,922.171,2022-08-05 09:22:42.605363,,0.0,,,,0.5
8,6211356,967.252,2022-08-05 09:22:42.705363,,0.0,,,,0.75
9,6211356,967.252,2022-08-05 09:22:42.805363,,0.0,,,,0.75
10,6211356,1000.82,2022-08-05 09:22:42.905363,,0.0,,,,1.0
11,6211356,1000.82,2022-08-05 09:22:43.005363,,0.0,,,,1.0
12,6211356,1000.82,2022-08-05 09:22:43.105363,,0.0,,,,1.0
13,6211356,1014.5,2022-08-05 09:22:43.205363,,0.0,,,,1.25
14,6211356,1014.5,2022-08-05 09:22:43.305363,,0.0,,,,1.25
15,6211356,1026.97,2022-08-05 09:22:43.405363,,0.0,,,,1.5
16,6211356,1026.97,2022-08-05 09:22:43.505363,,0.0,,,,1.5
17,6211356,1026.97,2022-08-05 09:22:43.605363,,0.0,,,,1.5
18,6211356,1032.9,2022-08-05 09:22:43.705363,,0.0,,,,1.75
19,6211356,1032.9,2022-08-05 09:22:43.805363,,0.0,,,,1.75
20,6211356,1039.19,2022-08-05 09:22:43.905363,,0.0,,,,2.0
21,6211356,1039.19,2022-08-05 09:22:44.005363,,0.0,,,,2.0
22,6211356,1039.19,2022-08-05 09:22:44.105363,,0.0,,,,2.0
23,6211356,1042.43,2022-08-05 09:22:44.205363,,0.0,,,,2.25
24,6211356,1042.43,2022-08-05 09:22:44.305363,,0.0,,,,2.25
25,6211356,1045.3,2022-08-05 09:22:44.405363,,78.0,,,,2.5
26,6211356,1045.3,2022-08-05 09:22:44.505363,,78.0,,,,2.5
27,6211356,1045.3,2022-08-05 09:22:44.605363,,78.0,,,,2.5
28,6211356,1045.68,2022-08-05 09:22:44.705363,,291.0,,,,2.75
29,6211356,1045.68,2022-08-05 09:22:44.805363,,291.0,,,,2.75
30,6211356,1042.66,2022-08-05 09:22:44.905363,,334.0,,,,3.0
31,6211356,1042.66,2022-08-05 09:22:45.005363,,334.0,,,,3.0
32,6211356,1042.66,2022-08-05 09:22:45.105363,,334.0,,,,3.0
33,6211356,1038.16,2022-08-05 09:22:45.205363,,342.0,,,,3.25
34,6211356,1038.16,2022-08-05 09:22:45.305363,,342.0,,,,3.25
35,6211356,1034.65,2022-08-05 09:22:45.405363,,342.0,,,,3.5
36,6211356,1034.65,2022-08-05 09:22:45.505363,,342.0,,,,3.5
37,6211356,1034.65,2022-08-05 09:22:45.605363,,342.0,,,,3.5
38,6211356,1035.45,2022-08-05 09:22:45.705363,,341.0,,,,3.75
39,6211356,1035.45,2022-08-05 09:22:45.805363,,341.0,,,,3.75
40,6211356,1038.81,2022-08-05 09:22:45.905363,,341.0,,,,4.001
41,6211356,1038.81,2022-08-05 09:22:46.005363,,341.0,,,,4.001
42,6211356,1038.81,2022-08-05 09:22:46.105363,,341.0,,,,4.001
43,6211356,1042.17,2022-08-05 09:22:46.205363,,336.0,,,,4.25
44,6211356,1042.17,2022-08-05 09:22:46.305363,,336.0,,,,4.25
45,6211356,1045.19,2022-08-05 09:22:46.405363,,332.0,,,,4.5
46,6211356,1045.19,2022-08-05 09:22:46.505363,,332.0,,,,4.5
47,6211356,1045.19,2022-08-05 09:22:46.605363,,332.0,,,,4.5
48,6211356,1046.54,2022-08-05 09:22:46.705363,,328.0,,,,4.75
49,6211356,1046.54,2022-08-05 09:22:46.805363,,328.0,,,,4.75
50,6211356,1049.65,2022-08-05 09:22:46.905363,,327.0,,,,5.0
51,6211356,1049.65,2022-08-05 09:22:47.005363,,327.0,,,,5.0
52,6211356,1049.65,2022-08-05 09:22:47.105363,,327.0,,,,5.0
53,6211356,1048.53,2022-08-05 09:22:47.205363,,327.0,,,,5.25
54,6211356,1048.53,2022-08-05 09:22:47.305363,,327.0,,,,5.25
55,6211356,1044.5,2022-08-05 09:22:47.405363,,327.0,0.0,,,5.5
56,6211356,1044.5,2022-08-05 09:22:47.505363,,327.0,0.0,,,5.5
57,6211356,1044.5,2022-08-05 09:22:47.605363,,327.0,0.0,,,5.5
58,6211356,1039.58,2022-08-05 09:22:47.705363,,328.0,0.0,,,5.75
59,6211356,1039.58,2022-08-05 09:22:47.805363,,328.0,0.0,,,5.75
60,6211356,1037.11,2022-08-05 09:22:47.905363,,330.0,25.0,,,6.0
61,6211356,1037.11,2022-08-05 09:22:48.005363,,330.0,25.0,,,6.0
62,6211356,1037.11,2022-08-05 09:22:48.105363,,330.0,25.0,,,6.0
63,6211356,1039.44,2022-08-05 09:22:48.205363,,327.0,383.0,,,6.25
64,6211356,1039.44,2022-08-05 09:22:48.305363,,327.0,383.0,,,6.25
65,6211356,1044.47,2022-08-05 09:22:48.405363,,325.0,390.0,,,6.5
66,6211356,1044.47,2022-08-05 09:22:48.505363,,325.0,390.0,,,6.5
67,6211356,1044.47,2022-08-05 09:22:48.605363,,325.0,390.0,,,6.5
68,6211356,1047.61,2022-08-05 09:22:48.705363,,328.0,389.0,,,6.75
69,6211356,1047.61,2022-08-05 09:22:48.805363,,328.0,389.0,,,6.75
70,6211356,1051.85,2022-08-05 09:22:48.905363,,328.0,387.0,,,7.0
71,6211356,1051.85,2022-08-05 09:22:49.005363,,328.0,387.0,,,7.0
72,6211356,1051.85,2022-08-05 09:22:49.105363,,328.0,387.0,,,7.0
73,6211356,1053.52,2022-08-05 09:22:49.205363,,327.0,387.0,,,7.25
74,6211356,1053.52,2022-08-05 09:22:49.305363,,327.0,387.0,,,7.25
75,6211356,1055.06,2022-08-05 09:22:49.405363,,326.0,384.0,,,7.5
76,6211356,1055.06,2022-08-05 09:22:49.505363,,326.0,384.0,,,7.5
77,6211356,1055.06,2022-08-05 09:22:49.605363,,326.0,384.0,,,7.5
78,6211356,1055.63,2022-08-05 09:22:49.705363,,326.0,381.0,,,7.75
79,6211356,1055.63,2022-08-05 09:22:49.805363,,326.0,381.0,,,7.75
80,6211356,1052.3,2022-08-05 09:22:49.905363,,328.0,377.0,,,8.0
81,6211356,1052.3,2022-08-05 09:22:50.005363,,328.0,377.0,,,8.0
82,6211356,1052.3,2022-08-05 09:22:50.105363,,328.0,377.0,,,8.0
83,6211356,1050.17,2022-08-05 09:22:50.205363,,326.0,378.0,,,8.25
84,6211356,1050.17,2022-08-05 09:22:50.305363,,326.0,378.0,,,8.25
85,6211356,1052.42,2022-08-05 09:22:50.405363,,325.0,383.0,,,8.5
86,6211356,1052.42,2022-08-05 09:22:50.505363,,325.0,383.0,,,8.5
87,6211356,1052.42,2022-08-05 09:22:50.605363,,325.0,383.0,,,8.5
88,6211356,1055.66,2022-08-05 09:22:50.705363,,327.0,384.0,,,8.7375
89,6211356,1055.66,2022-08-05 09:22:50.805363,,327.0,384.0,,,8.7375
90,6211356,1059.75,2022-08-05 09:22:50.905363,,328.0,375.0,,,8.95
91,6211356,1059.75,2022-08-05 09:22:51.005363,,328.0,375.0,,,8.95
92,6211356,1059.75,2022-08-05 09:22:51.105363,,328.0,375.0,,,8.95
93,6211356,1060.86,2022-08-05 09:22:51.205363,,327.0,367.0,,,9.125
94,6211356,1060.86,2022-08-05 09:22:51.305363,,327.0,367.0,,,9.125
95,6211356,1060.3,2022-08-05 09:22:51.405363,,343.0,363.0,,,9.275
96,6211356,1060.3,2022-08-05 09:22:51.505363,,343.0,363.0,,,9.275
97,6211356,1060.3,2022-08-05 09:22:51.605363,,343.0,363.0,,,9.275
