,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6211357,704.908,2022-08-05 09:24:34.905363,,,,,,0.0
1,6211357,704.908,2022-08-05 09:24:35.005363,,,,,,0.0
2,6211357,704.908,2022-08-05 09:24:35.105363,,,,,,0.0
3,6211357,823.844,2022-08-05 09:24:35.205363,,,,,,0.25
4,6211357,823.844,2022-08-05 09:24:35.305363,,,,,,0.25
5,6211357,935.875,2022-08-05 09:24:35.405363,,0.0,,,,0.5
6,6211357,935.875,2022-08-05 09:24:35.505363,,0.0,,,,0.5
7,6211357,935.875,2022-08-05 09:24:35.605363,,0.0,,,,0.5
8,6211357,978.424,2022-08-05 09:24:35.705363,,0.0,,,,0.75
9,6211357,978.424,2022-08-05 09:24:35.805363,,0.0,,,,0.75
10,6211357,1009.21,2022-08-05 09:24:35.905363,,0.0,,,,1.0
11,6211357,1009.21,2022-08-05 09:24:36.005363,,0.0,,,,1.0
12,6211357,1009.21,2022-08-05 09:24:36.105363,,0.0,,,,1.0
13,6211357,1021.67,2022-08-05 09:24:36.205363,,0.0,,,,1.25
14,6211357,1021.67,2022-08-05 09:24:36.305363,,0.0,,,,1.25
15,6211357,1033.39,2022-08-05 09:24:36.405363,,0.0,,,,1.5
16,6211357,1033.39,2022-08-05 09:24:36.505363,,0.0,,,,1.5
17,6211357,1033.39,2022-08-05 09:24:36.605363,,0.0,,,,1.5
18,6211357,1038.2,2022-08-05 09:24:36.705363,,0.0,,,,1.75
19,6211357,1038.2,2022-08-05 09:24:36.805363,,0.0,,,,1.75
20,6211357,1043.24,2022-08-05 09:24:36.905363,,0.0,,,,2.0
21,6211357,1043.24,2022-08-05 09:24:37.005363,,0.0,,,,2.0
22,6211357,1043.24,2022-08-05 09:24:37.105363,,0.0,,,,2.0
23,6211357,1045.54,2022-08-05 09:24:37.205363,,0.0,,,,2.25
24,6211357,1045.54,2022-08-05 09:24:37.305363,,0.0,,,,2.25
25,6211357,1046.58,2022-08-05 09:24:37.405363,,64.0,,,,2.5
26,6211357,1046.58,2022-08-05 09:24:37.505363,,64.0,,,,2.5
27,6211357,1046.58,2022-08-05 09:24:37.605363,,64.0,,,,2.5
28,6211357,1045.62,2022-08-05 09:24:37.705363,,288.0,,,,2.75
