,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6211353,700.0,2022-08-05 09:17:11.105363,,,,,,0.0
1,6211353,700.0,2022-08-05 09:17:11.205363,,,,,,0.0
2,6211353,700.0,2022-08-05 09:17:11.305363,,,,,,0.0
3,6211353,829.564,2022-08-05 09:17:11.405363,,,,,,0.25
4,6211353,829.564,2022-08-05 09:17:11.505363,,,,,,0.25
5,6211353,829.564,2022-08-05 09:17:11.605363,,,,,,0.25
6,6211353,916.201,2022-08-05 09:17:11.705363,,,,,,0.5
7,6211353,916.201,2022-08-05 09:17:11.805363,,,,,,0.5
8,6211353,978.798,2022-08-05 09:17:11.905363,,0.0,,,,0.75
9,6211353,978.798,2022-08-05 09:17:12.005363,,0.0,,,,0.75
10,6211353,978.798,2022-08-05 09:17:12.105363,,0.0,,,,0.75
11,6211353,997.64,2022-08-05 09:17:12.205363,,0.0,,,,1.0
12,6211353,997.64,2022-08-05 09:17:12.305363,,0.0,,,,1.0
13,6211353,1017.07,2022-08-05 09:17:12.405363,,0.0,,,,1.25
14,6211353,1017.07,2022-08-05 09:17:12.505363,,0.0,,,,1.25
15,6211353,1017.07,2022-08-05 09:17:12.605363,,0.0,,,,1.25
16,6211353,1024.79,2022-08-05 09:17:12.705363,,0.0,,,,1.5
17,6211353,1024.79,2022-08-05 09:17:12.805363,,0.0,,,,1.5
18,6211353,1032.85,2022-08-05 09:17:12.905363,,0.0,,,,1.75
19,6211353,1032.85,2022-08-05 09:17:13.005363,,0.0,,,,1.75
20,6211353,1032.85,2022-08-05 09:17:13.105363,,0.0,,,,1.75
21,6211353,1037.76,2022-08-05 09:17:13.205363,,0.0,,,,2.0
22,6211353,1037.76,2022-08-05 09:17:13.305363,,0.0,,,,2.0
23,6211353,1042.72,2022-08-05 09:17:13.405363,,0.0,,,,2.25
24,6211353,1042.72,2022-08-05 09:17:13.505363,,0.0,,,,2.25
25,6211353,1042.72,2022-08-05 09:17:13.605363,,0.0,,,,2.25
26,6211353,1044.67,2022-08-05 09:17:13.705363,,78.0,,,,2.5
27,6211353,1044.67,2022-08-05 09:17:13.805363,,78.0,,,,2.5
28,6211353,1045.51,2022-08-05 09:17:13.905363,,291.0,,,,2.751
29,6211353,1045.51,2022-08-05 09:17:14.005363,,291.0,,,,2.751
30,6211353,1045.51,2022-08-05 09:17:14.105363,,291.0,,,,2.751
31,6211353,1044.49,2022-08-05 09:17:14.205363,,332.0,,,,3.0
32,6211353,1044.49,2022-08-05 09:17:14.305363,,332.0,,,,3.0
33,6211353,1040.02,2022-08-05 09:17:14.405363,,343.0,,,,3.25
34,6211353,1040.02,2022-08-05 09:17:14.505363,,343.0,,,,3.25
35,6211353,1040.02,2022-08-05 09:17:14.605363,,343.0,,,,3.25
36,6211353,1038.05,2022-08-05 09:17:14.705363,,344.0,,,,3.5
37,6211353,1038.05,2022-08-05 09:17:14.805363,,344.0,,,,3.5
38,6211353,1039.28,2022-08-05 09:17:14.905363,,344.0,,,,3.751
39,6211353,1039.28,2022-08-05 09:17:15.005363,,344.0,,,,3.751
40,6211353,1039.28,2022-08-05 09:17:15.105363,,344.0,,,,3.751
41,6211353,1041.4,2022-08-05 09:17:15.205363,,342.0,,,,4.0
42,6211353,1041.4,2022-08-05 09:17:15.305363,,342.0,,,,4.0
43,6211353,1045.17,2022-08-05 09:17:15.405363,,337.0,,,,4.25
44,6211353,1045.17,2022-08-05 09:17:15.505363,,337.0,,,,4.25
