,bulto,IF1 Pirometro entrada horno,tiempo,IF1 Pirometro salida horno,IF1 Potencia actual inductor 1,IF1 Potencia actual inductor 2,IF1 Potencia actual inductor 3,IF1 Potencia actual inductor 4,punta
0,6211342,700.0,2022-08-05 08:56:19.605363,,,,,,0.0
1,6211342,765.84,2022-08-05 08:56:19.705363,,,,,,0.0
2,6211342,765.84,2022-08-05 08:56:19.805363,,,,,,0.0
3,6211342,910.694,2022-08-05 08:56:19.905363,,,,,,0.25
4,6211342,910.694,2022-08-05 08:56:20.005363,,,,,,0.25
5,6211342,910.694,2022-08-05 08:56:20.105363,,,,,,0.25
6,6211342,965.789,2022-08-05 08:56:20.205363,,,,,,0.5
7,6211342,965.789,2022-08-05 08:56:20.305363,,,,,,0.5
8,6211342,1003.51,2022-08-05 08:56:20.405363,,0.0,,,,0.75
9,6211342,1003.51,2022-08-05 08:56:20.505363,,0.0,,,,0.75
10,6211342,1003.51,2022-08-05 08:56:20.605363,,0.0,,,,0.75
11,6211342,1016.09,2022-08-05 08:56:20.705363,,0.0,,,,1.0
12,6211342,1016.09,2022-08-05 08:56:20.805363,,0.0,,,,1.0
13,6211342,1030.06,2022-08-05 08:56:20.905363,,0.0,,,,1.25
14,6211342,1030.06,2022-08-05 08:56:21.005363,,0.0,,,,1.25
15,6211342,1030.06,2022-08-05 08:56:21.105363,,0.0,,,,1.25
16,6211342,1035.67,2022-08-05 08:56:21.205363,,0.0,,,,1.5
17,6211342,1035.67,2022-08-05 08:56:21.305363,,0.0,,,,1.5
18,6211342,1035.67,2022-08-05 08:56:21.405363,,0.0,,,,1.5
19,6211342,1040.76,2022-08-05 08:56:21.505363,,0.0,,,,1.75
20,6211342,1040.76,2022-08-05 08:56:21.605363,,0.0,,,,1.75
21,6211342,1042.45,2022-08-05 08:56:21.705363,,0.0,,,,2.0
22,6211342,1042.45,2022-08-05 08:56:21.805363,,0.0,,,,2.0
23,6211342,1042.45,2022-08-05 08:56:21.905363,,0.0,,,,2.25
24,6211342,1044.87,2022-08-05 08:56:22.005363,,0.0,,,,2.25
25,6211342,1044.87,2022-08-05 08:56:22.105363,,0.0,,,,2.25
26,6211342,1046.16,2022-08-05 08:56:22.205363,,63.0,,,,2.5
27,6211342,1046.16,2022-08-05 08:56:22.305363,,63.0,,,,2.5
28,6211342,1046.16,2022-08-05 08:56:22.405363,,63.0,,,,2.75
29,6211342,1046.42,2022-08-05 08:56:22.505363,,288.0,,,,2.75
30,6211342,1046.42,2022-08-05 08:56:22.605363,,288.0,,,,2.75
31,6211342,1045.23,2022-08-05 08:56:22.705363,,332.0,,,,3.0
32,6211342,1045.23,2022-08-05 08:56:22.805363,,332.0,,,,3.0
33,6211342,1042.9,2022-08-05 08:56:22.905363,,344.0,,,,3.25
34,6211342,1042.9,2022-08-05 08:56:23.005363,,344.0,,,,3.25
35,6211342,1042.9,2022-08-05 08:56:23.105363,,344.0,,,,3.25
36,6211342,1042.31,2022-08-05 08:56:23.205363,,348.0,,,,3.5
37,6211342,1042.31,2022-08-05 08:56:23.305363,,348.0,,,,3.5
38,6211342,1042.31,2022-08-05 08:56:23.405363,,348.0,,,,3.5
39,6211342,1044.23,2022-08-05 08:56:23.505363,,347.0,,,,3.75
40,6211342,1044.23,2022-08-05 08:56:23.605363,,347.0,,,,3.75
41,6211342,1045.67,2022-08-05 08:56:23.705363,,343.0,,,,3.975
42,6211342,1045.67,2022-08-05 08:56:23.805363,,343.0,,,,3.975
43,6211342,1045.67,2022-08-05 08:56:23.905363,,343.0,,,,4.175
44,6211342,1050.61,2022-08-05 08:56:24.005363,,339.0,,,,4.175
45,6211342,1050.61,2022-08-05 08:56:24.105363,,339.0,,,,4.175
46,6211342,1053.51,2022-08-05 08:56:24.205363,,336.0,,,,4.35
47,6211342,1053.51,2022-08-05 08:56:24.305363,,336.0,,,,4.35
48,6211342,1053.51,2022-08-05 08:56:24.405363,,336.0,,,,4.4875
49,6211342,1057.02,2022-08-05 08:56:24.505363,,334.0,,,,4.4875
50,6211342,1057.02,2022-08-05 08:56:24.605363,,334.0,,,,4.4875
51,6211342,1056.26,2022-08-05 08:56:24.705363,,333.0,,,,4.5875
52,6211342,1056.26,2022-08-05 08:56:24.805363,,333.0,,,,4.5875
53,6211342,1056.26,2022-08-05 08:56:24.905363,,333.0,,,,4.5875
54,6211342,1054.63,2022-08-05 08:56:25.005363,,333.0,,,,4.70187
55,6211342,1054.63,2022-08-05 08:56:25.105363,,333.0,,,,4.70187
56,6211342,1053.43,2022-08-05 08:56:25.205363,,333.0,,,,4.85374
57,6211342,1053.43,2022-08-05 08:56:25.305363,,333.0,,,,4.85374
58,6211342,1053.43,2022-08-05 08:56:25.405363,,333.0,,,,5.03062
59,6211342,1049.19,2022-08-05 08:56:25.505363,,332.0,,,,5.03062
60,6211342,1049.19,2022-08-05 08:56:25.605363,,332.0,,,,5.03062
61,6211342,1045.74,2022-08-05 08:56:25.705363,,333.0,,,,5.23249
62,6211342,1045.74,2022-08-05 08:56:25.805363,,333.0,,,,5.23249
63,6211342,1045.74,2022-08-05 08:56:25.905363,,333.0,25.0,,,5.47186
64,6211342,1038.04,2022-08-05 08:56:26.005363,,330.0,369.0,,,5.47186
65,6211342,1038.04,2022-08-05 08:56:26.105363,,330.0,369.0,,,5.47186
66,6211342,1038.25,2022-08-05 08:56:26.205363,,332.0,383.0,,,5.72186
67,6211342,1038.25,2022-08-05 08:56:26.305363,,332.0,383.0,,,5.72186
68,6211342,1045.6,2022-08-05 08:56:26.405363,,334.0,391.0,,,5.97186
69,6211342,1045.6,2022-08-05 08:56:26.505363,,334.0,391.0,,,5.97186
70,6211342,1045.6,2022-08-05 08:56:26.605363,,334.0,391.0,,,5.97186
71,6211342,1051.03,2022-08-05 08:56:26.705363,,332.0,394.0,,,6.22186
72,6211342,1051.03,2022-08-05 08:56:26.805363,,332.0,394.0,,,6.22186
73,6211342,1051.03,2022-08-05 08:56:26.905363,,332.0,394.0,,,6.22186
74,6211342,1056.77,2022-08-05 08:56:27.005363,,330.0,395.0,,,6.47186
75,6211342,1056.77,2022-08-05 08:56:27.105363,,330.0,395.0,,,6.47186
76,6211342,1059.43,2022-08-05 08:56:27.205363,,332.0,396.0,,,6.72186
77,6211342,1059.43,2022-08-05 08:56:27.305363,,332.0,396.0,,,6.72186
78,6211342,1059.43,2022-08-05 08:56:27.405363,,332.0,396.0,,,6.72186
79,6211342,1060.47,2022-08-05 08:56:27.505363,,333.0,394.0,,,6.97286
80,6211342,1060.47,2022-08-05 08:56:27.605363,,333.0,394.0,,,6.97286
81,6211342,1058.74,2022-08-05 08:56:27.705363,,332.0,388.0,,,7.22186
82,6211342,1058.74,2022-08-05 08:56:27.805363,,332.0,388.0,,,7.22186
83,6211342,1058.74,2022-08-05 08:56:27.905363,,332.0,388.0,,,7.22186
84,6211342,1059.69,2022-08-05 08:56:28.005363,,331.0,387.0,,,7.47086
85,6211342,1059.69,2022-08-05 08:56:28.105363,,331.0,387.0,,,7.47086
86,6211342,1059.55,2022-08-05 08:56:28.205363,,333.0,385.0,,,7.69676
87,6211342,1059.55,2022-08-05 08:56:28.305363,,333.0,385.0,,,7.69676
88,6211342,1059.55,2022-08-05 08:56:28.405363,,333.0,385.0,,,7.89676
89,6211342,1057.64,2022-08-05 08:56:28.505363,,334.0,381.0,,,7.89676
90,6211342,1057.64,2022-08-05 08:56:28.605363,,334.0,381.0,,,7.89676
91,6211342,1057.78,2022-08-05 08:56:28.705363,,333.0,380.0,,,8.05926
92,6211342,1057.78,2022-08-05 08:56:28.805363,,333.0,380.0,,,8.05926
93,6211342,1057.78,2022-08-05 08:56:28.905363,,333.0,380.0,,,8.05926
94,6211342,1058.95,2022-08-05 08:56:29.005363,,331.0,381.0,,,8.19676
95,6211342,1058.95,2022-08-05 08:56:29.105363,,331.0,381.0,,,8.19676
96,6211342,1060.91,2022-08-05 08:56:29.205363,,343.0,376.0,,,8.29676
97,6211342,1060.91,2022-08-05 08:56:29.305363,,343.0,376.0,,,8.29676
98,6211342,1060.91,2022-08-05 08:56:29.405363,,343.0,376.0,,,8.37176
99,6211342,1059.41,2022-08-05 08:56:29.505363,,406.0,372.0,,,8.37176
100,6211342,1059.41,2022-08-05 08:56:29.605363,,406.0,372.0,,,8.37176
101,6211342,1059.68,2022-08-05 08:56:29.705363,,472.0,365.0,,,8.42363
102,6211342,1059.68,2022-08-05 08:56:29.805363,,472.0,365.0,,,8.42363
103,6211342,1059.68,2022-08-05 08:56:29.905363,,472.0,365.0,,,8.47551
104,6211342,1061.99,2022-08-05 08:56:30.005363,,517.0,362.0,,,8.47551
105,6211342,1061.99,2022-08-05 08:56:30.105363,,517.0,362.0,,,8.47551
106,6211342,1062.22,2022-08-05 08:56:30.205363,,546.0,361.0,,,8.52738
