tiempo,avance,velocidad,inlet_temp,IND_1,IND_2,IND_3,IND_4,outlet_temp,posicion
1.0,0.75,0.6818181818181818,800.1437272727272,0.0,0.0,0.0,0.0,0.0,0.75
2.0,1.0,1.0,975.5165000000001,0.0,0.0,0.0,0.0,0.0,1.75
3.0,1.0,1.0,1002.2852999999999,76.2,0.0,0.0,0.0,0.0,2.75
4.0,1.0,1.0000000000000004,1000.859,336.7,0.0,0.0,0.0,0.0,3.75
5.0,1.0,1.0,1000.8292000000001,342.2,0.0,0.0,0.0,0.0,4.75
6.0,1.0,1.0,998.8106,335.1,0.0,0.0,0.0,0.0,5.75
7.0,1.0,1.0,998.7485999999999,335.0,0.0,0.0,0.0,0.0,6.75
8.0,1.0,1.0,998.9838,335.0,0.0,0.0,0.0,0.0,7.75
9.0,1.0,1.0,995.6887,334.6,0.0,0.0,0.0,0.0,8.75
10.0,0.8625000000000007,0.8625000000000007,999.1045,424.2,0.0,0.0,0.0,0.0,9.6125
11.0,0.37655999999999956,0.37655999999999956,993.9842999999998,688.0,0.0,21.4,0.0,0.0,9.98906
12.0,0.2062399999999993,0.2062399999999993,996.3394000000001,745.6,0.0,268.2,0.0,0.0,10.1953
13.0,0.20620000000000083,0.20620000000000083,998.7938,764.3,0.0,316.5,0.0,0.0,10.4015
14.0,0.20629999999999882,0.20629999999999882,999.1393,720.6,0.0,326.2,0.0,0.0,10.6078
15.0,0.20620000000000083,0.20620000000000083,999.4694,693.2,0.0,330.8,0.0,0.0,10.814
16.0,0.20620000000000083,0.20620000000000047,998.5432000000001,691.2,0.0,331.0,0.0,0.0,11.0202
17.0,0.20629999999999882,0.20629999999999882,999.0319999999999,686.3,0.0,331.0,0.0,0.0,11.2265
18.0,0.20620000000000083,0.20620000000000083,997.693,681.6,0.0,332.3,0.0,0.0,11.4327
19.0,0.20629999999999882,0.20629999999999882,998.0533000000001,676.8,0.0,331.0,0.0,0.0,11.639
20.0,0.20620000000000083,0.20620000000000083,995.3806000000001,672.0,0.0,328.7,0.0,0.0,11.8452
21.0,0.20619999999999905,0.20619999999999905,991.4152,668.2,0.0,327.3,0.0,0.0,12.0514
22.0,0.2063000000000006,0.2063000000000006,994.2151999999999,663.5,0.0,325.7,0.0,0.0,12.2577
23.0,0.20620000000000083,0.20620000000000083,1000.4268,658.3,0.0,323.4,0.0,0.0,12.4639
24.0,0.20619999999999905,0.20619999999999905,1001.7369999999999,654.3,0.0,323.0,0.0,0.0,12.6701
25.0,0.2063000000000006,0.2063000000000006,1003.6960000000001,649.4,0.0,323.2,0.0,0.0,12.8764
26.0,0.20619999999999905,0.20619999999999905,1005.7259999999999,646.0,0.0,323.2,0.0,0.0,13.0826
27.0,0.2063000000000006,0.2063000000000006,1006.021,643.3,0.0,347.1,0.0,0.0,13.2889
28.0,0.20620000000000083,0.20620000000000083,1005.5300000000001,648.5,0.0,269.0,0.0,0.0,13.4951
29.0,0.20619999999999905,0.20619999999999905,1002.7800000000001,660.2,0.0,23.3,0.0,0.0,13.7013
30.0,0.20650000000000013,0.20650000000000013,1002.4220000000001,660.4,0.0,0.0,109.9,0.0,13.9078
31.0,0.20599999999999952,0.20599999999999952,999.5524000000001,660.7,0.0,0.0,292.3,0.0,14.1138
32.0,0.20620000000000083,0.20620000000000083,994.4550000000002,662.6,0.0,0.0,296.2,0.0,14.32
33.0,0.2063000000000006,0.2063000000000006,989.7855,662.8,0.0,0.0,298.2,0.0,14.5263
34.0,0.20619999999999905,0.20619999999999905,996.6247000000001,657.5,0.0,0.0,308.5,0.0,14.7325
35.0,0.2063000000000006,0.2063000000000006,1004.96,663.6,0.0,0.0,321.6,0.0,14.9388
36.0,0.20619999999999905,0.20619999999999905,1007.1930000000002,668.1,0.0,0.0,333.4,0.0,15.145
37.0,0.20620000000000083,0.20620000000000083,1009.2639999999999,671.3,0.0,0.0,342.4,0.0,15.3512
38.0,0.20629999999999882,0.20629999999999882,1010.7959999999999,675.6,0.0,0.0,347.8,0.0,15.5575
39.0,0.20620000000000083,0.20620000000000083,1011.2099999999998,680.5,0.0,0.0,348.0,0.0,15.7637
40.0,0.20620000000000083,0.20620000000000083,1011.8259999999998,685.6,0.0,0.0,348.0,0.0,15.9699
41.0,0.2063000000000006,0.2063000000000006,1011.8520000000001,689.1,0.0,0.0,348.9,0.0,16.1762
42.0,0.20619999999999905,0.20619999999999905,1011.2500000000002,693.2,0.0,0.0,349.0,0.0,16.3824
43.0,0.20629999999999882,0.20629999999999882,1007.059,695.0,0.0,0.0,345.7,0.0,16.5887
44.0,0.20619999999999905,0.20619999999999905,997.1736999999999,698.3,0.0,0.0,343.7,0.0,16.7949
45.0,0.2062000000000026,0.2062000000000026,993.9744000000001,700.4,0.0,0.0,341.7,0.0,17.0011
